ether,burnedBToken,receivedEth
1135492527226208950,1000000000000000000,2487390535183699
1133005136714960170,1000000000000000000,2487390511248780
1130517746227646236,1000000000000000000,2487390487313934
1128030355764267079,1000000000000000000,2487390463379157
1125542965324822627,1000000000000000000,2487390439444452
1123055574909312810,1000000000000000000,2487390415509817
1120568184517737557,1000000000000000000,2487390391575253
1118080794150096798,1000000000000000000,2487390367640759
1115593403806390460,1000000000000000000,2487390343706338
1113106013486618475,1000000000000000000,2487390319771985
1110618623190780770,1000000000000000000,2487390295837705
1108131232918877275,1000000000000000000,2487390271903495
1105643842670907920,1000000000000000000,2487390247969355
1103156452446872634,1000000000000000000,2487390224035286
1100669062246771345,1000000000000000000,2487390200101289
1098181672070603984,1000000000000000000,2487390176167361
1095694281918370479,1000000000000000000,2487390152233505
1093206891790070760,1000000000000000000,2487390128299719
1090719501685704755,1000000000000000000,2487390104366005
1088232111605272395,1000000000000000000,2487390080432360
1085744721548773608,1000000000000000000,2487390056498787
1083257331516208323,1000000000000000000,2487390032565285
1080769941507576470,1000000000000000000,2487390008631853
1078282551522877979,1000000000000000000,2487389984698491
1075795161562112777,1000000000000000000,2487389960765202
1073307771625280796,1000000000000000000,2487389936831981
1070820381712381963,1000000000000000000,2487389912898833
1068332991823416208,1000000000000000000,2487389888965755
1065845601958383460,1000000000000000000,2487389865032748
1063358212117283649,1000000000000000000,2487389841099811
1060870822300116704,1000000000000000000,2487389817166945
1058383432506882554,1000000000000000000,2487389793234150
1055896042737581128,1000000000000000000,2487389769301426
1053408652992212355,1000000000000000000,2487389745368773
1050921263270776165,1000000000000000000,2487389721436190
1048433873573272488,1000000000000000000,2487389697503677
1045946483899701251,1000000000000000000,2487389673571237
1043459094250062385,1000000000000000000,2487389649638866
1040971704624355819,1000000000000000000,2487389625706566
1038484315022581482,1000000000000000000,2487389601774337
1035996925444739303,1000000000000000000,2487389577842179
1033509535890829211,1000000000000000000,2487389553910092
1031022146360851137,1000000000000000000,2487389529978074
1028534756854805008,1000000000000000000,2487389506046129
1026047367372690754,1000000000000000000,2487389482114254
1023559977914508305,1000000000000000000,2487389458182449
1021072588480257590,1000000000000000000,2487389434250715
1018585199069938538,1000000000000000000,2487389410319052
1016097809683551077,1000000000000000000,2487389386387461
1013610420321095139,1000000000000000000,2487389362455938
1011123030982570651,1000000000000000000,2487389338524488
1008635641667977543,1000000000000000000,2487389314593108
1006148252377315744,1000000000000000000,2487389290661799
1003660863110585184,1000000000000000000,2487389266730560
1001173473867785792,1000000000000000000,2487389242799392
998686084648917496,1000000000000000000,2487389218868296
996198695453980227,1000000000000000000,2487389194937269
993711306282973913,1000000000000000000,2487389171006314
991223917135898484,1000000000000000000,2487389147075429
988736528012753869,1000000000000000000,2487389123144615
986249138913539997,1000000000000000000,2487389099213872
983761749838256798,1000000000000000000,2487389075283199
981274360786904200,1000000000000000000,2487389051352598
978786971759482134,1000000000000000000,2487389027422066
976299582755990528,1000000000000000000,2487389003491606
973812193776429311,1000000000000000000,2487388979561217
971324804820798413,1000000000000000000,2487388955630898
968837415889097763,1000000000000000000,2487388931700650
966350026981327290,1000000000000000000,2487388907770473
963862638097486924,1000000000000000000,2487388883840366
961375249237576594,1000000000000000000,2487388859910330
958887860401596229,1000000000000000000,2487388835980365
956400471589545758,1000000000000000000,2487388812050471
953913082801425110,1000000000000000000,2487388788120648
951425694037234216,1000000000000000000,2487388764190894
948938305296973003,1000000000000000000,2487388740261213
946450916580641402,1000000000000000000,2487388716331601
943963527888239342,1000000000000000000,2487388692402060
941476139219766751,1000000000000000000,2487388668472591
938988750575223559,1000000000000000000,2487388644543192
936501361954609696,1000000000000000000,2487388620613863
934013973357925090,1000000000000000000,2487388596684606
931526584785169672,1000000000000000000,2487388572755418
929039196236343369,1000000000000000000,2487388548826303
926551807711446112,1000000000000000000,2487388524897257
924064419210477830,1000000000000000000,2487388500968282
921577030733438451,1000000000000000000,2487388477039379
919089642280327906,1000000000000000000,2487388453110545
916602253851146123,1000000000000000000,2487388429181783
914114865445893031,1000000000000000000,2487388405253092
911627477064568561,1000000000000000000,2487388381324470
909140088707172641,1000000000000000000,2487388357395920
906652700373705200,1000000000000000000,2487388333467441
904165312064166169,1000000000000000000,2487388309539031
901677923778555475,1000000000000000000,2487388285610694
899190535516873048,1000000000000000000,2487388261682427
896703147279118818,1000000000000000000,2487388237754230
894215759065292714,1000000000000000000,2487388213826104
891728370875394665,1000000000000000000,2487388189898049
889240982709424601,1000000000000000000,2487388165970064
886753594567382449,1000000000000000000,2487388142042152
884266206449268141,1000000000000000000,2487388118114308
881778818355081605,1000000000000000000,2487388094186536
879291430284822770,1000000000000000000,2487388070258835
876804042238491566,1000000000000000000,2487388046331204
874316654216087922,1000000000000000000,2487388022403644
871829266217611767,1000000000000000000,2487387998476155
869341878243063030,1000000000000000000,2487387974548737
866854490292441642,1000000000000000000,2487387950621388
864367102365747530,1000000000000000000,2487387926694112
861879714462980624,1000000000000000000,2487387902766906
859392326584140854,1000000000000000000,2487387878839770
856904938729228149,1000000000000000000,2487387854912705
854417550898242438,1000000000000000000,2487387830985711
851930163091183650,1000000000000000000,2487387807058788
849442775308051715,1000000000000000000,2487387783131935
846955387548846561,1000000000000000000,2487387759205154
844467999813568119,1000000000000000000,2487387735278442
841980612102216317,1000000000000000000,2487387711351802
839493224414791085,1000000000000000000,2487387687425232
837005836751292352,1000000000000000000,2487387663498733
834518449111720047,1000000000000000000,2487387639572305
832031061496074099,1000000000000000000,2487387615645948
829543673904354438,1000000000000000000,2487387591719661
827056286336560994,1000000000000000000,2487387567793444
824568898792693694,1000000000000000000,2487387543867300
822081511272752469,1000000000000000000,2487387519941225
819594123776737248,1000000000000000000,2487387496015221
817106736304647960,1000000000000000000,2487387472089288
814619348856484535,1000000000000000000,2487387448163425
812131961432246901,1000000000000000000,2487387424237634
809644574031934988,1000000000000000000,2487387400311913
807157186655548725,1000000000000000000,2487387376386263
804669799303088041,1000000000000000000,2487387352460684
802182411974552867,1000000000000000000,2487387328535174
799695024669943130,1000000000000000000,2487387304609737
797207637389258761,1000000000000000000,2487387280684369
794720250132499688,1000000000000000000,2487387256759073
792232862899665841,1000000000000000000,2487387232833847
789745475690757150,1000000000000000000,2487387208908691
787258088505773542,1000000000000000000,2487387184983608
784770701344714949,1000000000000000000,2487387161058593
782283314207581298,1000000000000000000,2487387137133651
779795927094372520,1000000000000000000,2487387113208778
777308540005088543,1000000000000000000,2487387089283977
774821152939729296,1000000000000000000,2487387065359247
772333765898294710,1000000000000000000,2487387041434586
769846378880784713,1000000000000000000,2487387017509997
767358991887199235,1000000000000000000,2487386993585478
764871604917538205,1000000000000000000,2487386969661030
762384217971801552,1000000000000000000,2487386945736653
759896831049989205,1000000000000000000,2487386921812347
757409444152101094,1000000000000000000,2487386897888111
754922057278137148,1000000000000000000,2487386873963946
752434670428097296,1000000000000000000,2487386850039852
749947283601981468,1000000000000000000,2487386826115828
747459896799789593,1000000000000000000,2487386802191875
744972510021521599,1000000000000000000,2487386778267994
742485123267177418,1000000000000000000,2487386754344181
739997736536756976,1000000000000000000,2487386730420442
737510349830260205,1000000000000000000,2487386706496771
735022963147687033,1000000000000000000,2487386682573172
732535576489037390,1000000000000000000,2487386658649643
730048189854311204,1000000000000000000,2487386634726186
727560803243508406,1000000000000000000,2487386610802798
725073416656628924,1000000000000000000,2487386586879482
722586030093672687,1000000000000000000,2487386562956237
720098643554639626,1000000000000000000,2487386539033061
717611257039529668,1000000000000000000,2487386515109958
715123870548342744,1000000000000000000,2487386491186924
712636484081078783,1000000000000000000,2487386467263961
710149097637737714,1000000000000000000,2487386443341069
707661711218319467,1000000000000000000,2487386419418247
705174324822823970,1000000000000000000,2487386395495497
702686938451251153,1000000000000000000,2487386371572817
700199552103600945,1000000000000000000,2487386347650208
697712165779873275,1000000000000000000,2487386323727670
695224779480068074,1000000000000000000,2487386299805201
692737393204185269,1000000000000000000,2487386275882805
690250006952224791,1000000000000000000,2487386251960478
687762620724186569,1000000000000000000,2487386228038222
685275234520070531,1000000000000000000,2487386204116038
682787848339876608,1000000000000000000,2487386180193923
680300462183604728,1000000000000000000,2487386156271880
677813076051254821,1000000000000000000,2487386132349907
675325689942826816,1000000000000000000,2487386108428005
672838303858320642,1000000000000000000,2487386084506174
670350917797736229,1000000000000000000,2487386060584413
667863531761073506,1000000000000000000,2487386036662723
665376145748332402,1000000000000000000,2487386012741104
662888759759512847,1000000000000000000,2487385988819555
660401373794614769,1000000000000000000,2487385964898078
657913987853638099,1000000000000000000,2487385940976670
655426601936582765,1000000000000000000,2487385917055334
652939216043448696,1000000000000000000,2487385893134069
650451830174235823,1000000000000000000,2487385869212873
647964444328944074,1000000000000000000,2487385845291749
645477058507573378,1000000000000000000,2487385821370696
642989672710123666,1000000000000000000,2487385797449712
640502286936594865,1000000000000000000,2487385773528801
638014901186986906,1000000000000000000,2487385749607959
635527515461299717,1000000000000000000,2487385725687189
633040129759533229,1000000000000000000,2487385701766488
630552744081687370,1000000000000000000,2487385677845859
628065358427762069,1000000000000000000,2487385653925301
625577972797757256,1000000000000000000,2487385630004813
623090587191672861,1000000000000000000,2487385606084395
620603201609508812,1000000000000000000,2487385582164049
618115816051265039,1000000000000000000,2487385558243773
615628430516941471,1000000000000000000,2487385534323568
613141045006538037,1000000000000000000,2487385510403434
610653659520054667,1000000000000000000,2487385486483370
608166274057491290,1000000000000000000,2487385462563377
605678888618847835,1000000000000000000,2487385438643455
603191503204124231,1000000000000000000,2487385414723604
600704117813320409,1000000000000000000,2487385390803822
598216732446436296,1000000000000000000,2487385366884113
595729347103471823,1000000000000000000,2487385342964473
593241961784426919,1000000000000000000,2487385319044904
590754576489301513,1000000000000000000,2487385295125406
588267191218095534,1000000000000000000,2487385271205979
585779805970808912,1000000000000000000,2487385247286622
583292420747441575,1000000000000000000,2487385223367337
580805035547993454,1000000000000000000,2487385199448121
578317650372464478,1000000000000000000,2487385175528976
575830265220854575,1000000000000000000,2487385151609903
573342880093163675,1000000000000000000,2487385127690900
570855494989391708,1000000000000000000,2487385103771967
568368109909538603,1000000000000000000,2487385079853105
565880724853604288,1000000000000000000,2487385055934315
563393339821588694,1000000000000000000,2487385032015594
560905954813491749,1000000000000000000,2487385008096945
558418569829313384,1000000000000000000,2487384984178365
555931184869053526,1000000000000000000,2487384960259858
553443799932712106,1000000000000000000,2487384936341420
550956415020289053,1000000000000000000,2487384912423053
548469030131784296,1000000000000000000,2487384888504757
545981645267197765,1000000000000000000,2487384864586531
543494260426529388,1000000000000000000,2487384840668377
541006875609779095,1000000000000000000,2487384816750293
538519490816946816,1000000000000000000,2487384792832279
536032106048032479,1000000000000000000,2487384768914337
533544721303036014,1000000000000000000,2487384744996465
531057336581957351,1000000000000000000,2487384721078663
528569951884796418,1000000000000000000,2487384697160933
526082567211553144,1000000000000000000,2487384673243274
523595182562227460,1000000000000000000,2487384649325684
521107797936819295,1000000000000000000,2487384625408165
518620413335328577,1000000000000000000,2487384601490718
516133028757755236,1000000000000000000,2487384577573341
513645644204099202,1000000000000000000,2487384553656034
511158259674360404,1000000000000000000,2487384529738798
508670875168538770,1000000000000000000,2487384505821634
506183490686634231,1000000000000000000,2487384481904539
503696106228646715,1000000000000000000,2487384457987516
501208721794576152,1000000000000000000,2487384434070563
498721337384422472,1000000000000000000,2487384410153680
496233952998185603,1000000000000000000,2487384386236869
493746568635865474,1000000000000000000,2487384362320129
491259184297462016,1000000000000000000,2487384338403458
488771799982975158,1000000000000000000,2487384314486858
486284415692404828,1000000000000000000,2487384290570330
483797031425750956,1000000000000000000,2487384266653872
481309647183013472,1000000000000000000,2487384242737484
478822262964192304,1000000000000000000,2487384218821168
476334878769287383,1000000000000000000,2487384194904921
473847494598298636,1000000000000000000,2487384170988747
471360110451225995,1000000000000000000,2487384147072641
468872726328069387,1000000000000000000,2487384123156608
466385342228828743,1000000000000000000,2487384099240644
463897958153503991,1000000000000000000,2487384075324752
461410574102095061,1000000000000000000,2487384051408930
458923190074601882,1000000000000000000,2487384027493179
456435806071024384,1000000000000000000,2487384003577498
453948422091362495,1000000000000000000,2487383979661889
451461038135616146,1000000000000000000,2487383955746349
448973654203785265,1000000000000000000,2487383931830881
446486270295869781,1000000000000000000,2487383907915484
443998886411869625,1000000000000000000,2487383884000156
441511502551784725,1000000000000000000,2487383860084900
439024118715615011,1000000000000000000,2487383836169714
436536734903360412,1000000000000000000,2487383812254599
434049351115020858,1000000000000000000,2487383788339554
431561967350596277,1000000000000000000,2487383764424581
429074583610086598,1000000000000000000,2487383740509679
426587199893491753,1000000000000000000,2487383716594845
424099816200811668,1000000000000000000,2487383692680085
421612432532046275,1000000000000000000,2487383668765393
419125048887195502,1000000000000000000,2487383644850773
416637665266259278,1000000000000000000,2487383620936224
414150281669237533,1000000000000000000,2487383597021745
411662898096130197,1000000000000000000,2487383573107336
409175514546937198,1000000000000000000,2487383549192999
406688131021658465,1000000000000000000,2487383525278733
404200747520293929,1000000000000000000,2487383501364536
401713364042843518,1000000000000000000,2487383477450411
399225980589307162,1000000000000000000,2487383453536356
396738597159684791,1000000000000000000,2487383429622371
394251213753976332,1000000000000000000,2487383405708459
391763830372181716,1000000000000000000,2487383381794616
389276447014300873,1000000000000000000,2487383357880843
386789063680333730,1000000000000000000,2487383333967143
384301680370280219,1000000000000000000,2487383310053511
381814297084140267,1000000000000000000,2487383286139952
379326913821913805,1000000000000000000,2487383262226462
376839530583600761,1000000000000000000,2487383238313044
374352147369201065,1000000000000000000,2487383214399696
371864764178714647,1000000000000000000,2487383190486418
369377381012141435,1000000000000000000,2487383166573212
366889997869481359,1000000000000000000,2487383142660076
364402614750734348,1000000000000000000,2487383118747011
361915231655900332,1000000000000000000,2487383094834016
359427848584979240,1000000000000000000,2487383070921092
356940465537971001,1000000000000000000,2487383047008239
354453082514875545,1000000000000000000,2487383023095456
351965699515692800,1000000000000000000,2487382999182745
349478316540422697,1000000000000000000,2487382975270103
346990933589065164,1000000000000000000,2487382951357533
344503550661620131,1000000000000000000,2487382927445033
342016167758087527,1000000000000000000,2487382903532604
339528784878467282,1000000000000000000,2487382879620245
337041402022759324,1000000000000000000,2487382855707958
334554019190963584,1000000000000000000,2487382831795740
332066636383079990,1000000000000000000,2487382807883594
329579253599108472,1000000000000000000,2487382783971518
327091870839048959,1000000000000000000,2487382760059513
324604488102901381,1000000000000000000,2487382736147578
322117105390665666,1000000000000000000,2487382712235715
319629722702341745,1000000000000000000,2487382688323921
317142340037929545,1000000000000000000,2487382664412200
314654957397428998,1000000000000000000,2487382640500547
312167574780840032,1000000000000000000,2487382616588966
309680192188162576,1000000000000000000,2487382592677456
307192809619396560,1000000000000000000,2487382568766016
304705427074541913,1000000000000000000,2487382544854647
302218044553598564,1000000000000000000,2487382520943349
299730662056566443,1000000000000000000,2487382497032121
297243279583445480,1000000000000000000,2487382473120963
294755897134235602,1000000000000000000,2487382449209878
292268514708936741,1000000000000000000,2487382425298861
289781132307548824,1000000000000000000,2487382401387917
287293749930071782,1000000000000000000,2487382377477042
284806367576505544,1000000000000000000,2487382353566238
282318985246850038,1000000000000000000,2487382329655506
279831602941105195,1000000000000000000,2487382305744843
277344220659270944,1000000000000000000,2487382281834251
274856838401347214,1000000000000000000,2487382257923730
272369456167333934,1000000000000000000,2487382234013280
269882073957231034,1000000000000000000,2487382210102900
267394691771038443,1000000000000000000,2487382186192591
264907309608756090,1000000000000000000,2487382162282353
262419927470383905,1000000000000000000,2487382138372185
259932545355921818,1000000000000000000,2487382114462087
257445163265369756,1000000000000000000,2487382090552062
254957781198727650,1000000000000000000,2487382066642106
252470399155995430,1000000000000000000,2487382042732220
249983017137173023,1000000000000000000,2487382018822407
247495635142260361,1000000000000000000,2487381994912662
245008253171257372,1000000000000000000,2487381971002989
242520871224163985,1000000000000000000,2487381947093387
240033489300980129,1000000000000000000,2487381923183856
237546107401705735,1000000000000000000,2487381899274394
235058725526340731,1000000000000000000,2487381875365004
232571343674885047,1000000000000000000,2487381851455684
230083961847338612,1000000000000000000,2487381827546435
227596580043701356,1000000000000000000,2487381803637256
225109198263973207,1000000000000000000,2487381779728149
222621816508154096,1000000000000000000,2487381755819111
220134434776243950,1000000000000000000,2487381731910146
217647053068242701,1000000000000000000,2487381708001249
215159671384150277,1000000000000000000,2487381684092424
212672289723966607,1000000000000000000,2487381660183670
210184908087691621,1000000000000000000,2487381636274986
207697526475325248,1000000000000000000,2487381612366373
205210144886867418,1000000000000000000,2487381588457830
202722763322318059,1000000000000000000,2487381564549359
200235381781677102,1000000000000000000,2487381540640957
197748000264944475,1000000000000000000,2487381516732627
195260618772120108,1000000000000000000,2487381492824367
192773237303203931,1000000000000000000,2487381468916177
190285855858195871,1000000000000000000,2487381445008060
187798474437095860,1000000000000000000,2487381421100011
185311093039903826,1000000000000000000,2487381397192034
182823711666619698,1000000000000000000,2487381373284128
180336330317243407,1000000000000000000,2487381349376291
177848948991774880,1000000000000000000,2487381325468527
175361567690214048,1000000000000000000,2487381301560832
172874186412560841,1000000000000000000,2487381277653207
170386805158815186,1000000000000000000,2487381253745655
167899423928977014,1000000000000000000,2487381229838172
165412042723046254,1000000000000000000,2487381205930760
162924661541022835,1000000000000000000,2487381182023419
160437280382906687,1000000000000000000,2487381158116148
157949899248697739,1000000000000000000,2487381134208948
155462518138395921,1000000000000000000,2487381110301818
152975137052001161,1000000000000000000,2487381086394760
150487755989513389,1000000000000000000,2487381062487772
148000374950932535,1000000000000000000,2487381038580854
145512993936258527,1000000000000000000,2487381014674008
143025612945491295,1000000000000000000,2487380990767232
140538231978630769,1000000000000000000,2487380966860526
138050851035676878,1000000000000000000,2487380942953891
135563470116629550,1000000000000000000,2487380919047328
133076089221488717,1000000000000000000,2487380895140833
130588708350254306,1000000000000000000,2487380871234411
128101327502926247,1000000000000000000,2487380847328059
125613946679504470,1000000000000000000,2487380823421777
123126565879988903,1000000000000000000,2487380799515567
120639185104379477,1000000000000000000,2487380775609426
118151804352676121,1000000000000000000,2487380751703356
115664423624878763,1000000000000000000,2487380727797358
113177042920987334,1000000000000000000,2487380703891429
110689662241001762,1000000000000000000,2487380679985572
108202281584921977,1000000000000000000,2487380656079785
105714900952747909,1000000000000000000,2487380632174068
103227520344479486,1000000000000000000,2487380608268423
100740139760116639,1000000000000000000,2487380584362847
98252759199659295,1000000000000000000,2487380560457344
95765378663107386,1000000000000000000,2487380536551909
93277998150460840,1000000000000000000,2487380512646546
90790617661719586,1000000000000000000,2487380488741254
88303237196883553,1000000000000000000,2487380464836033
85815856755952673,1000000000000000000,2487380440930880
83328476338926872,1000000000000000000,2487380417025801
80841095945806082,1000000000000000000,2487380393120790
78353715576590230,1000000000000000000,2487380369215852
75866335231279247,1000000000000000000,2487380345310983
73378954909873063,1000000000000000000,2487380321406184
70891574612371605,1000000000000000000,2487380297501458
68404194338774804,1000000000000000000,2487380273596801
65916814089082589,1000000000000000000,2487380249692215
63429433863294890,1000000000000000000,2487380225787699
60942053661411635,1000000000000000000,2487380201883255
58454673483432754,1000000000000000000,2487380177978881
55967293329358177,1000000000000000000,2487380154074577
53479913199187832,1000000000000000000,2487380130170345
50992533092921650,1000000000000000000,2487380106266182
48505153010559559,1000000000000000000,2487380082362091
46017772952101489,1000000000000000000,2487380058458070
43530392917547369,1000000000000000000,2487380034554120
41043012906897129,1000000000000000000,2487380010650240
38555632920150698,1000000000000000000,2487379986746431
36068252957308005,1000000000000000000,2487379962842693
33580873018368979,1000000000000000000,2487379938939026
31093493103333551,1000000000000000000,2487379915035428
28606113212201649,1000000000000000000,2487379891131902
26118733344973203,1000000000000000000,2487379867228446
23631353501648142,1000000000000000000,2487379843325061
21143973682226395,1000000000000000000,2487379819421747
18656593886707893,1000000000000000000,2487379795518502
16169214115092563,1000000000000000000,2487379771615330
13681834367380336,1000000000000000000,2487379747712227
11194454643571141,1000000000000000000,2487379723809195
8707074943664907,1000000000000000000,2487379699906234
6219695267661563,1000000000000000000,2487379676003344
3732315615561040,1000000000000000000,2487379652100523
1244935987363266,1000000000000000000,2487379628197774
1242448607747032,1000000000000000,2487379616234
1239961228130821,1000000000000000,2487379616211
1237473848514635,1000000000000000,2487379616186
1234986468898472,1000000000000000,2487379616163
1232499089282333,1000000000000000,2487379616139
1230011709666218,1000000000000000,2487379616115
1227524330050127,1000000000000000,2487379616091
1225036950434060,1000000000000000,2487379616067
1222549570818017,1000000000000000,2487379616043
1220062191201997,1000000000000000,2487379616020
1217574811586002,1000000000000000,2487379615995
1215087431970030,1000000000000000,2487379615972
1212600052354083,1000000000000000,2487379615947
1210112672738159,1000000000000000,2487379615924
1207625293122259,1000000000000000,2487379615900
1205137913506383,1000000000000000,2487379615876
1202650533890531,1000000000000000,2487379615852
1200163154274703,1000000000000000,2487379615828
1197675774658899,1000000000000000,2487379615804
1195188395043118,1000000000000000,2487379615781
1192701015427362,1000000000000000,2487379615756
1190213635811629,1000000000000000,2487379615733
1187726256195921,1000000000000000,2487379615708
1185238876580236,1000000000000000,2487379615685
1182751496964575,1000000000000000,2487379615661
1180264117348938,1000000000000000,2487379615637
1177776737733325,1000000000000000,2487379615613
1175289358117736,1000000000000000,2487379615589
1172801978502171,1000000000000000,2487379615565
1170314598886630,1000000000000000,2487379615541
1167827219271112,1000000000000000,2487379615518
1165339839655619,1000000000000000,2487379615493
1162852460040149,1000000000000000,2487379615470
1160365080424704,1000000000000000,2487379615445
1157877700809282,1000000000000000,2487379615422
1155390321193884,1000000000000000,2487379615398
1152902941578510,1000000000000000,2487379615374
1150415561963160,1000000000000000,2487379615350
1147928182347834,1000000000000000,2487379615326
1145440802732532,1000000000000000,2487379615302
1142953423117253,1000000000000000,2487379615279
1140466043501999,1000000000000000,2487379615254
1137978663886768,1000000000000000,2487379615231
1135491284271562,1000000000000000,2487379615206
1133003904656379,1000000000000000,2487379615183
1130516525041220,1000000000000000,2487379615159
1128029145426085,1000000000000000,2487379615135
1125541765810974,1000000000000000,2487379615111
1123054386195887,1000000000000000,2487379615087
1120567006580824,1000000000000000,2487379615063
1118079626965784,1000000000000000,2487379615040
1115592247350769,1000000000000000,2487379615015
1113104867735777,1000000000000000,2487379614992
1110617488120810,1000000000000000,2487379614967
1108130108505866,1000000000000000,2487379614944
1105642728890946,1000000000000000,2487379614920
1103155349276050,1000000000000000,2487379614896
1100667969661178,1000000000000000,2487379614872
1098180590046330,1000000000000000,2487379614848
1095693210431506,1000000000000000,2487379614824
1093205830816705,1000000000000000,2487379614801
1090718451201929,1000000000000000,2487379614776
1088231071587177,1000000000000000,2487379614752
1085743691972448,1000000000000000,2487379614729
1083256312357743,1000000000000000,2487379614705
1080768932743062,1000000000000000,2487379614681
1078281553128406,1000000000000000,2487379614656
1075794173513773,1000000000000000,2487379614633
1073306793899163,1000000000000000,2487379614610
1070819414284578,1000000000000000,2487379614585
1068332034670017,1000000000000000,2487379614561
1065844655055480,1000000000000000,2487379614537
1063357275440966,1000000000000000,2487379614514
1060869895826477,1000000000000000,2487379614489
1058382516212011,1000000000000000,2487379614466
1055895136597569,1000000000000000,2487379614442
1053407756983151,1000000000000000,2487379614418
1050920377368757,1000000000000000,2487379614394
1048432997754387,1000000000000000,2487379614370
1045945618140041,1000000000000000,2487379614346
1043458238525719,1000000000000000,2487379614322
1040970858911420,1000000000000000,2487379614299
1038483479297146,1000000000000000,2487379614274
1035996099682895,1000000000000000,2487379614251
1033508720068669,1000000000000000,2487379614226
1031021340454466,1000000000000000,2487379614203
1028533960840287,1000000000000000,2487379614179
1026046581226132,1000000000000000,2487379614155
1023559201612001,1000000000000000,2487379614131
1021071821997894,1000000000000000,2487379614107
1018584442383811,1000000000000000,2487379614083
1016097062769752,1000000000000000,2487379614059
1013609683155716,1000000000000000,2487379614036
1011122303541705,1000000000000000,2487379614011
1008634923927717,1000000000000000,2487379613988
1006147544313753,1000000000000000,2487379613964
1003660164699813,1000000000000000,2487379613940
1001172785085898,1000000000000000,2487379613915
998685405472006,1000000000000000,2487379613892
996198025858137,1000000000000000,2487379613869
993710646244293,1000000000000000,2487379613844
991223266630473,1000000000000000,2487379613820
988735887016677,1000000000000000,2487379613796
986248507402904,1000000000000000,2487379613773
983761127789155,1000000000000000,2487379613749
981273748175431,1000000000000000,2487379613724
978786368561730,1000000000000000,2487379613701
976298988948053,1000000000000000,2487379613677
973811609334400,1000000000000000,2487379613653
971324229720771,1000000000000000,2487379613629
968836850107166,1000000000000000,2487379613605
966349470493585,1000000000000000,2487379613581
963862090880027,1000000000000000,2487379613558
961374711266494,1000000000000000,2487379613533
958887331652984,1000000000000000,2487379613510
956399952039498,1000000000000000,2487379613486
953912572426037,1000000000000000,2487379613461
951425192812599,1000000000000000,2487379613438
948937813199185,1000000000000000,2487379613414
946450433585795,1000000000000000,2487379613390
943963053972429,1000000000000000,2487379613366
941475674359086,1000000000000000,2487379613343
938988294745768,1000000000000000,2487379613318
936500915132474,1000000000000000,2487379613294
934013535519203,1000000000000000,2487379613271
931526155905956,1000000000000000,2487379613247
929038776292734,1000000000000000,2487379613222
926551396679535,1000000000000000,2487379613199
924064017066360,1000000000000000,2487379613175
921576637453209,1000000000000000,2487379613151
919089257840082,1000000000000000,2487379613127
916601878226979,1000000000000000,2487379613103
914114498613899,1000000000000000,2487379613080
911627119000844,1000000000000000,2487379613055
909139739387812,1000000000000000,2487379613032
906652359774805,1000000000000000,2487379613007
904164980161821,1000000000000000,2487379612984
901677600548861,1000000000000000,2487379612960
899190220935925,1000000000000000,2487379612936
896702841323013,1000000000000000,2487379612912
894215461710125,1000000000000000,2487379612888
891728082097261,1000000000000000,2487379612864
889240702484421,1000000000000000,2487379612840
886753322871604,1000000000000000,2487379612817
884265943258812,1000000000000000,2487379612792
881778563646043,1000000000000000,2487379612769
879291184033299,1000000000000000,2487379612744
876803804420578,1000000000000000,2487379612721
874316424807881,1000000000000000,2487379612697
871829045195208,1000000000000000,2487379612673
869341665582559,1000000000000000,2487379612649
866854285969934,1000000000000000,2487379612625
864366906357332,1000000000000000,2487379612602
861879526744755,1000000000000000,2487379612577
859392147132202,1000000000000000,2487379612553
856904767519672,1000000000000000,2487379612530
854417387907166,1000000000000000,2487379612506
851930008294685,1000000000000000,2487379612481
849442628682227,1000000000000000,2487379612458
846955249069793,1000000000000000,2487379612434
844467869457383,1000000000000000,2487379612410
841980489844997,1000000000000000,2487379612386
839493110232634,1000000000000000,2487379612363
837005730620296,1000000000000000,2487379612338
834518351007982,1000000000000000,2487379612314
832030971395691,1000000000000000,2487379612291
829543591783425,1000000000000000,2487379612266
827056212171182,1000000000000000,2487379612243
824568832558963,1000000000000000,2487379612219
822081452946768,1000000000000000,2487379612195
819594073334597,1000000000000000,2487379612171
817106693722450,1000000000000000,2487379612147
814619314110327,1000000000000000,2487379612123
812131934498227,1000000000000000,2487379612100
809644554886152,1000000000000000,2487379612075
807157175274101,1000000000000000,2487379612051
804669795662073,1000000000000000,2487379612028
802182416050069,1000000000000000,2487379612004
799695036438089,1000000000000000,2487379611980
797207656826134,1000000000000000,2487379611955
794720277214202,1000000000000000,2487379611932
792232897602293,1000000000000000,2487379611909
789745517990409,1000000000000000,2487379611884
787258138378549,1000000000000000,2487379611860
784770758766713,1000000000000000,2487379611836
782283379154900,1000000000000000,2487379611813
779795999543112,1000000000000000,2487379611788
777308619931347,1000000000000000,2487379611765
774821240319606,1000000000000000,2487379611741
772333860707889,1000000000000000,2487379611717
769846481096196,1000000000000000,2487379611693
767359101484527,1000000000000000,2487379611669
764871721872882,1000000000000000,2487379611645
762384342261261,1000000000000000,2487379611621
759896962649663,1000000000000000,2487379611598
757409583038090,1000000000000000,2487379611573
754922203426540,1000000000000000,2487379611550
752434823815015,1000000000000000,2487379611525
