ether,mintedBToken,sentEth
131375125062525025010011,1000188517927107440791,1000000000000000000000
131625125062525025010011,1000187787949634145123,1000000000000000000000
131875125062525025010011,1000187062203878532355,1000000000000000000000
132125125062525025010011,1000186340657195093551,1000000000000000000000
132375125062525025010011,1000185623277252517194,1000000000000000000000
132625125062525025010011,1000184910032030067379,1000000000000000000000
132875125062525025010011,1000184200889814010602,1000000000000000000000
133125125062525025010011,1000183495819194090416,1000000000000000000000
133375125062525025010011,1000182794789060049240,1000000000000000000000
133625125062525025010011,1000182097768598196579,1000000000000000000000
133875125062525025010011,1000181404727288022946,1000000000000000000000
134125125062525025010011,1000180715634898858830,1000000000000000000000
134375125062525025010011,1000180030461486577970,1000000000000000000000
134625125062525025010011,1000179349177390344314,1000000000000000000000
134875125062525025010011,1000178671753229401969,1000000000000000000000
135125125062525025010011,1000177998159899907516,1000000000000000000000
135375125062525025010011,1000177328368571804046,1000000000000000000000
135625125062525025010011,1000176662350685736271,1000000000000000000000
135875125062525025010011,1000176000077950006135,1000000000000000000000
136125125062525025010011,1000175341522337568274,1000000000000000000000
136375125062525025010011,1000174686656083064762,1000000000000000000000
136625125062525025010011,1000174035451679898545,1000000000000000000000
136875125062525025010011,1000173387881877344979,1000000000000000000000
137125125062525025010011,1000172743919677700929,1000000000000000000000
137375125062525025010011,1000172103538333470842,1000000000000000000000
137625125062525025010011,1000171466711344589278,1000000000000000000000
137875125062525025010011,1000170833412455679332,1000000000000000000000
138125125062525025010011,1000170203615653346442,1000000000000000000000
138375125062525025010011,1000169577295163507034,1000000000000000000000
138625125062525025010011,1000168954425448751536,1000000000000000000000
138875125062525025010011,1000168334981205741201,1000000000000000000000
141375125062525025010011,10001650016346544804440,10000000000000000000000
143875125062525025010011,10001591660661083074168,10000000000000000000000
146375125062525025010011,10001536346953350754227,10000000000000000000000
148875125062525025010011,10001483867404242979463,10000000000000000000000
151375125062525025010011,10001434031643613198205,10000000000000000000000
153875125062525025010011,10001386665021245747468,10000000000000000000000
156375125062525025010011,10001341607074466063076,10000000000000000000000
158875125062525025010011,10001298710167239356752,10000000000000000000000
161375125062525025010011,10001257838279170186435,10000000000000000000000
163875125062525025010011,10001218865925825191168,10000000000000000000000
166375125062525025010011,10001181677194351945915,10000000000000000000000
168875125062525025010011,10001146164880534307793,10000000000000000000000
171375125062525025010011,10001112229715271184716,10000000000000000000000
173875125062525025010011,10001079779670042846542,10000000000000000000000
176375125062525025010011,10001048729332279320179,10000000000000000000000
178875125062525025010011,10001018999342704420678,10000000000000000000000
181375125062525025010011,10000990515887725996652,10000000000000000000000
183875125062525025010011,10000963210240802570299,10000000000000000000000
186375125062525025010011,10000937018347459282465,10000000000000000000000
188875125062525025010011,10000911880449269155946,10000000000000000000000
191375125062525025010011,10000887740742673671201,10000000000000000000000
193875125062525025010011,10000864547069001739322,10000000000000000000000
196375125062525025010011,10000842250632468696401,10000000000000000000000
198875125062525025010011,10000820805743305690987,10000000000000000000000
201375125062525025010011,10000800169583492230014,10000000000000000000000
203875125062525025010011,10000780301992847018743,10000000000000000000000
206375125062525025010011,10000761165273479975236,10000000000000000000000
208875125062525025010011,10000742724010826033711,10000000000000000000000
211375125062525025010011,10000724944909673024822,10000000000000000000000
213875125062525025010011,10000707796643764925007,10000000000000000000000
216375125062525025010011,10000691249717711016233,10000000000000000000000
218875125062525025010011,10000675276340063502588,10000000000000000000000
221375125062525025010011,10000659850306543057684,10000000000000000000000
223875125062525025010011,10000644946892495499820,10000000000000000000000
226375125062525025010011,10000630542753754932143,10000000000000000000000
228875125062525025010011,10000616615835170649944,10000000000000000000000
231375125062525025010011,10000603145286128128974,10000000000000000000000
233875125062525025010011,10000590111382459531767,10000000000000000000000
236375125062525025010011,10000577495454197330645,10000000000000000000000
238875125062525025010011,10000565279818676656476,10000000000000000000000
241375125062525025010011,10000553447718538549405,10000000000000000000000
243875125062525025010011,10000541983264228031806,10000000000000000000000
246375125062525025010011,10000530871380618388590,10000000000000000000000
248875125062525025010011,10000520097757426703240,10000000000000000000000
251375125062525025010011,10000509648803115979680,10000000000000000000000
253875125062525025010011,10000499511602006450265,10000000000000000000000
256375125062525025010011,10000489673874343254892,10000000000000000000000
258875125062525025010011,10000480123939089863753,10000000000000000000000
261375125062525025010011,10000470850679236660951,10000000000000000000000
263875125062525025010011,10000461843509432233805,10000000000000000000000
266375125062525025010011,10000453092345761322738,10000000000000000000000
268875125062525025010011,10000444587577508256679,10000000000000000000000
271375125062525025010011,10000436320040758186249,10000000000000000000000
273875125062525025010011,10000428280993700671961,10000000000000000000000
276375125062525025010011,10000420462093511311715,10000000000000000000000
278875125062525025010011,10000412855374697212622,10000000000000000000000
281375125062525025010011,10000405453228801325427,10000000000000000000000
283875125062525025010011,10000398248385369054670,10000000000000000000000
286375125062525025010011,10000391233894088213139,10000000000000000000000
288875125062525025010011,10000384403108020376303,10000000000000000000000
291375125062525025010011,10000377749667848074995,10000000000000000000000
293875125062525025010011,10000371267487068099333,10000000000000000000000
296375125062525025010011,10000364950738066525498,10000000000000000000000
298875125062525025010011,10000358793839015965073,10000000000000000000000
301375125062525025010011,10000352791441540015984,10000000000000000000000
303875125062525025010011,10000346938419094001808,10000000000000000000000
306375125062525025010011,10000341229856014856000,10000000000000000000000
308875125062525025010011,10000335661037196469760,10000000000000000000000
311375125062525025010011,10000330227438350004201,10000000000000000000000
313875125062525025010011,10000324924716811593999,10000000000000000000000
316375125062525025010011,10000319748702862563008,10000000000000000000000
318875125062525025010011,10000314695391529752986,10000000000000000000000
321375125062525025010011,10000309760934835852545,10000000000000000000000
323875125062525025010011,10000304941634471721762,10000000000000000000000
326375125062525025010011,10000300233934864653365,10000000000000000000000
328875125062525025010011,10000295634416618307860,10000000000000000000000
331375125062525025010011,10000291139790301719976,10000000000000000000000
333875125062525025010011,10000286746890566308371,10000000000000000000000
336375125062525025010011,10000282452670571240456,10000000000000000000000
338875125062525025010011,10000278254196698818317,10000000000000000000000
341375125062525025010011,10000274148643542769154,10000000000000000000000
343875125062525025010011,10000270133289153451662,10000000000000000000000
346375125062525025010011,10000266205510525036053,10000000000000000000000
348875125062525025010011,10000262362779310685954,10000000000000000000000
351375125062525025010011,10000258602657752671527,10000000000000000000000
353875125062525025010011,10000254922794815180132,10000000000000000000000
356375125062525025010011,10000251320922508368676,10000000000000000000000
358875125062525025010011,10000247794852392925055,10000000000000000000000
361375125062525025010011,10000244342472255079017,10000000000000000000000
363875125062525025010011,10000240961742942629067,10000000000000000000000
366375125062525025010011,10000237650695353135377,10000000000000000000000
368875125062525025010011,10000234407427565972143,10000000000000000000000
371375125062525025010011,10000231230102110439501,10000000000000000000000
373875125062525025010011,10000228116943362607704,10000000000000000000000
376375125062525025010011,10000225066235064007153,10000000000000000000000
378875125062525025010011,10000222076317955689641,10000000000000000000000
381375125062525025010011,10000219145587521570587,10000000000000000000000
383875125062525025010011,10000216272491835321399,10000000000000000000000
386375125062525025010011,10000213455529505416984,10000000000000000000000
388875125062525025010011,10000210693247713257585,10000000000000000000000
391375125062525025010011,10000207984240339578115,10000000000000000000000
393875125062525025010011,10000205327146174633329,10000000000000000000000
396375125062525025010011,10000202720647207904938,10000000000000000000000
398875125062525025010011,10000200163466993318169,10000000000000000000000
401375125062525025010011,10000197654369086181713,10000000000000000000000
403875125062525025010011,10000195192155548277133,10000000000000000000000
406375125062525025010011,10000192775665517723002,10000000000000000000000
408875125062525025010011,10000190403773840425813,10000000000000000000000
411375125062525025010011,10000188075389760105199,10000000000000000000000
413875125062525025010011,10000185789455664045707,10000000000000000000000
416375125062525025010011,10000183544945881882246,10000000000000000000000
418875125062525025010011,10000181340865534871779,10000000000000000000000
421375125062525025010011,10000179176249433240730,10000000000000000000000
423875125062525025010011,10000177050161019326242,10000000000000000000000
426375125062525025010011,10000174961691354350585,10000000000000000000000
428875125062525025010011,10000172909958146781976,10000000000000000000000
431375125062525025010011,10000170894104820342556,10000000000000000000000
433875125062525025010011,10000168913299619825266,10000000000000000000000
436375125062525025010011,10000166966734752976860,10000000000000000000000
438875125062525025010011,10000165053625566794010,10000000000000000000000
441375125062525025010011,10000163173209756664300,10000000000000000000000
443875125062525025010011,10000161324746606863784,10000000000000000000000
446375125062525025010011,10000159507516260998294,10000000000000000000000
448875125062525025010011,10000157720819021046817,10000000000000000000000
451375125062525025010011,10000155963974673732578,10000000000000000000000
453875125062525025010011,10000154236321843010970,10000000000000000000000
456375125062525025010011,10000152537217367523474,10000000000000000000000
458875125062525025010011,10000150866035701923491,10000000000000000000000
461375125062525025010011,10000149222168341033624,10000000000000000000000
463875125062525025010011,10000147605023265844695,10000000000000000000000
466375125062525025010011,10000146014024410414804,10000000000000000000000
468875125062525025010011,10000144448611148772139,10000000000000000000000
471375125062525025010011,10000142908237800968288,10000000000000000000000
473875125062525025010011,10000141392373157469497,10000000000000000000000
476375125062525025010011,10000139900500021111947,10000000000000000000000
478875125062525025010011,10000138432114765883614,10000000000000000000000
481375125062525025010011,10000136986726911829983,10000000000000000000000
483875125062525025010011,10000135563858715413707,10000000000000000000000
486375125062525025010011,10000134163044774689433,10000000000000000000000
488875125062525025010011,10000132783831648684617,10000000000000000000000
491375125062525025010011,10000131425777490405143,10000000000000000000000
493875125062525025010011,10000130088451692911176,10000000000000000000000
496375125062525025010011,10000128771434547933999,10000000000000000000000
498875125062525025010011,10000127474316916528472,10000000000000000000000
501375125062525025010011,10000126196699911278657,10000000000000000000000
503875125062525025010011,10000124938194589595720,10000000000000000000000
506375125062525025010011,10000123698421657667841,10000000000000000000000
508875125062525025010011,10000122477011184641417,10000000000000000000000
511375125062525025010011,10000121273602326631436,10000000000000000000000
513875125062525025010011,10000120087843060176619,10000000000000000000000
516375125062525025010011,10000118919389924771721,10000000000000000000000
518875125062525025010011,10000117767907774125429,10000000000000000000000
521375125062525025010011,10000116633069535807531,10000000000000000000000
523875125062525025010011,10000115514555978963538,10000000000000000000000
526375125062525025010011,10000114412055489788768,10000000000000000000000
528875125062525025010011,10000113325263854467078,10000000000000000000000
531375125062525025010011,10000112253884049291942,10000000000000000000000
533875125062525025010011,10000111197626037699545,10000000000000000000000
536375125062525025010011,10000110156206573954995,10000000000000000000000
538875125062525025010011,10000109129349013243504,10000000000000000000000
541375125062525025010011,10000108116783127928897,10000000000000000000000
543875125062525025010011,10000107118244929751562,10000000000000000000000
546375125062525025010011,10000106133476497747438,10000000000000000000000
548875125062525025010011,10000105162225811678643,10000000000000000000000
551375125062525025010011,10000104204246590774881,10000000000000000000000
553875125062525025010011,10000103259298137593011,10000000000000000000000
556375125062525025010011,10000102327145186809957,10000000000000000000000
558875125062525025010011,10000101407557758771616,10000000000000000000000
561375125062525025010011,10000100500311017627575,10000000000000000000000
563875125062525025010011,10000099605185133888256,10000000000000000000000
566375125062525025010011,10000098721965151247625,10000000000000000000000
568875125062525025010011,10000097850440857520850,10000000000000000000000
571375125062525025010011,10000096990406659552218,10000000000000000000000
573875125062525025010011,10000096141661461954372,10000000000000000000000
576375125062525025010011,10000095304008549545307,10000000000000000000000
578875125062525025010011,10000094477255473354839,10000000000000000000000
581375125062525025010011,10000093661213940077211,10000000000000000000000
583875125062525025010011,10000092855699704851299,10000000000000000000000
586375125062525025010011,10000092060532467254410,10000000000000000000000
588875125062525025010011,10000091275535770400087,10000000000000000000000
591375125062525025010011,10000090500536903034489,10000000000000000000000
593875125062525025010011,10000089735366804529939,10000000000000000000000
596375125062525025010011,10000088979859972678064,10000000000000000000000
598875125062525025010011,10000088233854374188654,10000000000000000000000
601375125062525025010011,10000087497191357803866,10000000000000000000000
603875125062525025010011,10000086769715569940806,10000000000000000000000
606375125062525025010011,10000086051274872778739,10000000000000000000000
608875125062525025010011,10000085341720264710312,10000000000000000000000
611375125062525025010011,10000084640905803079113,10000000000000000000000
613875125062525025010011,10000083948688529128807,10000000000000000000000
616375125062525025010011,10000083264928395091766,10000000000000000000000
618875125062525025010011,10000082589488193347779,10000000000000000000000
621375125062525025010011,10000081922233487585965,10000000000000000000000
623875125062525025010011,10000081263032545905373,10000000000000000000000
626375125062525025010011,10000080611756275792161,10000000000000000000000
628875125062525025010011,10000079968278160913401,10000000000000000000000
631375125062525025010011,10000079332474199669765,10000000000000000000000
633875125062525025010011,10000078704222845451344,10000000000000000000000
636375125062525025010011,10000078083404948542902,10000000000000000000000
638875125062525025010011,10000077469903699626689,10000000000000000000000
641375125062525025010011,10000076863604574832826,10000000000000000000000
643875125062525025010011,10000076264395282288997,10000000000000000000000
646375125062525025010011,10000075672165710122865,10000000000000000000000
648875125062525025010011,10000075086807875872295,10000000000000000000000
651375125062525025010011,10000074508215877259941,10000000000000000000000
653875125062525025010011,10000073936285844290360,10000000000000000000000
656375125062525025010011,10000073370915892629159,10000000000000000000000
658875125062525025010011,10000072812006078225133,10000000000000000000000
661375125062525025010011,10000072259458353137658,10000000000000000000000
663875125062525025010011,10000071713176522532884,10000000000000000000000
666375125062525025010011,10000071173066202813542,10000000000000000000000
668875125062525025010011,10000070639034780848298,10000000000000000000000
671375125062525025010011,10000070110991374267824,10000000000000000000000
673875125062525025010011,10000069588846792795776,10000000000000000000000
676375125062525025010011,10000069072513500583983,10000000000000000000000
678875125062525025010011,10000068561905579522135,10000000000000000000000
681375125062525025010011,10000068056938693493275,10000000000000000000000
683875125062525025010011,10000067557530053547342,10000000000000000000000
686375125062525025010011,10000067063598383965881,10000000000000000000000
688875125062525025010011,10000066575063889191991,10000000000000000000000
691375125062525025010011,10000066091848221600379,10000000000000000000000
693875125062525025010011,10000065613874450083194,10000000000000000000000
696375125062525025010011,10000065141067029428173,10000000000000000000000
698875125062525025010011,10000064673351770466294,10000000000000000000000
701375125062525025010011,10000064210655810966957,10000000000000000000000
703875125062525025010011,10000063752907587259348,10000000000000000000000
706375125062525025010011,10000063300036806559362,10000000000000000000000
708875125062525025010011,10000062851974419982119,10000000000000000000000
711375125062525025010011,10000062408652596220710,10000000000000000000000
713875125062525025010011,10000061970004695872449,10000000000000000000000
716375125062525025010011,10000061535965246394512,10000000000000000000000
718875125062525025010011,10000061106469917671343,10000000000000000000000
721375125062525025010011,10000060681455498176873,10000000000000000000000
723875125062525025010011,10000060260859871714986,10000000000000000000000
726375125062525025010011,10000059844621994722331,10000000000000000000000
728875125062525025010011,10000059432681874117930,10000000000000000000000
731375125062525025010011,10000059024980545684624,10000000000000000000000
733875125062525025010011,10000058621460052967800,10000000000000000000000
736375125062525025010011,10000058222063426677278,10000000000000000000000
738875125062525025010011,10000057826734664578745,10000000000000000000000
741375125062525025010011,10000057435418711861423,10000000000000000000000
743875125062525025010011,10000057048061441969174,10000000000000000000000
746375125062525025010011,10000056664609637882551,10000000000000000000000
748875125062525025010011,10000056285010973839725,10000000000000000000000
751375125062525025010011,10000055909213997484568,10000000000000000000000
753875125062525025010011,10000055537168112430515,10000000000000000000000
756375125062525025010011,10000055168823561229172,10000000000000000000000
758875125062525025010011,10000054804131408732987,10000000000000000000000
761375125062525025010011,10000054443043525841573,10000000000000000000000
763875125062525025010011,10000054085512573621619,10000000000000000000000
766375125062525025010011,10000053731491987790613,10000000000000000000000
768875125062525025010011,10000053380935963554874,10000000000000000000000
771375125062525025010011,10000053033799440792659,10000000000000000000000
773875125062525025010011,10000052690038089573457,10000000000000000000000
776375125062525025010011,10000052349608296004693,10000000000000000000000
778875125062525025010011,10000052012467148397502,10000000000000000000000
781375125062525025010011,10000051678572423743299,10000000000000000000000
783875125062525025010011,10000051347882574493249,10000000000000000000000
786375125062525025010011,10000051020356715632870,10000000000000000000000
788875125062525025010011,10000050695954612044289,10000000000000000000000
791375125062525025010011,10000050374636666148834,10000000000000000000000
793875125062525025010011,10000050056363905822908,10000000000000000000000
796375125062525025010011,10000049741097972580223,10000000000000000000000
798875125062525025010011,10000049428801110013742,10000000000000000000000
801375125062525025010011,10000049119436152490794,10000000000000000000000
803875125062525025010011,10000048812966514095070,10000000000000000000000
806375125062525025010011,10000048509356177809346,10000000000000000000000
808875125062525025010011,10000048208569684932950,10000000000000000000000
811375125062525025010011,10000047910572124728204,10000000000000000000000
813875125062525025010011,10000047615329124290153,10000000000000000000000
816375125062525025010011,10000047322806838634127,10000000000000000000000
818875125062525025010011,10000047032971940995796,10000000000000000000000
821375125062525025010011,10000046745791613338492,10000000000000000000000
823875125062525025010011,10000046461233537062817,10000000000000000000000
826375125062525025010011,10000046179265883913559,10000000000000000000000
828875125062525025010011,10000045899857307079185,10000000000000000000000
831375125062525025010011,10000045622976932479246,10000000000000000000000
833875125062525025010011,10000045348594350235178,10000000000000000000000
836375125062525025010011,10000045076679606320099,10000000000000000000000
838875125062525025010011,10000044807203194383324,10000000000000000000000
841375125062525025010011,10000044540136047745429,10000000000000000000000
843875125062525025010011,10000044275449531559816,10000000000000000000000
846375125062525025010011,10000044013115435136819,10000000000000000000000
848875125062525025010011,10000043753105964426534,10000000000000000000000
851375125062525025010011,10000043495393734656607,10000000000000000000000
853875125062525025010011,10000043239951763121360,10000000000000000000000
856375125062525025010011,10000042986753462118693,10000000000000000000000
858875125062525025010011,10000042735772632031338,10000000000000000000000
861375125062525025010011,10000042486983454549064,10000000000000000000000
863875125062525025010011,10000042240360486028592,10000000000000000000000
866375125062525025010011,10000041995878650988034,10000000000000000000000
868875125062525025010011,10000041753513235732710,10000000000000000000000
871375125062525025010011,10000041513239882109377,10000000000000000000000
873875125062525025010011,10000041275034581385873,10000000000000000000000
876375125062525025010011,10000041038873668253335,10000000000000000000000
878875125062525025010011,10000040804733814948181,10000000000000000000000
881375125062525025010011,10000040572592025491135,10000000000000000000000
883875125062525025010011,10000040342425630040639,10000000000000000000000
886375125062525025010011,10000040114212279358057,10000000000000000000000
888875125062525025010011,10000039887929939382168,10000000000000000000000
891375125062525025010011,10000039663556885910457,10000000000000000000000
893875125062525025010011,10000039441071699384840,10000000000000000000000
896375125062525025010011,10000039220453259779466,10000000000000000000000
898875125062525025010011,10000039001680741588328,10000000000000000000000
901375125062525025010011,10000038784733608910458,10000000000000000000000
903875125062525025010011,10000038569591610630534,10000000000000000000000
906375125062525025010011,10000038356234775692816,10000000000000000000000
908875125062525025010011,10000038144643408466306,10000000000000000000000
911375125062525025010011,10000037934798084199166,10000000000000000000000
913875125062525025010011,10000037726679644560422,10000000000000000000000
916375125062525025010011,10000037520269193267022,10000000000000000000000
918875125062525025010011,10000037315548091794424,10000000000000000000000
921375125062525025010011,10000037112497955168867,10000000000000000000000
923875125062525025010011,10000036911100647839559,10000000000000000000000
926375125062525025010011,10000036711338279629062,10000000000000000000000
928875125062525025010011,10000036513193201760163,10000000000000000000000
931375125062525025010011,10000036316648002957617,10000000000000000000000
933875125062525025010011,10000036121685505623125,10000000000000000000000
936375125062525025010011,10000035928288762081985,10000000000000000000000
938875125062525025010011,10000035736441050899903,10000000000000000000000
941375125062525025010011,10000035546125873268448,10000000000000000000000
943875125062525025010011,10000035357326949457700,10000000000000000000000
946375125062525025010011,10000035170028215334668,10000000000000000000000
948875125062525025010011,10000034984213818946099,10000000000000000000000
951375125062525025010011,10000034799868117164287,10000000000000000000000
953875125062525025010011,10000034616975672394606,10000000000000000000000
956375125062525025010011,10000034435521249343433,10000000000000000000000
958875125062525025010011,10000034255489811845206,10000000000000000000000
961375125062525025010011,10000034076866519747415,10000000000000000000000
963875125062525025010011,10000033899636725852262,10000000000000000000000
966375125062525025010011,10000033723785972913878,10000000000000000000000
968875125062525025010011,10000033549299990689903,10000000000000000000000
971375125062525025010011,10000033376164693046313,10000000000000000000000
973875125062525025010011,10000033204366175114427,10000000000000000000000
976375125062525025010011,10000033033890710498982,10000000000000000000000
978875125062525025010011,10000032864724748536257,10000000000000000000000
981375125062525025010011,10000032696854911601215,10000000000000000000000
983875125062525025010011,10000032530267992462666,10000000000000000000000
986375125062525025010011,10000032364950951685462,10000000000000000000000
988875125062525025010011,10000032200890915078803,10000000000000000000000
991375125062525025010011,10000032038075171189674,10000000000000000000000
993875125062525025010011,10000031876491168840555,10000000000000000000000
996375125062525025010011,10000031716126514710459,10000000000000000000000
998875125062525025010011,10000031556968970958487,10000000000000000000000
1001375125062525025010011,10000031399006452888981,10000000000000000000000
1003875125062525025010011,10000031242227026657520,10000000000000000000000
1006375125062525025010011,10000031086618907016872,10000000000000000000000
1008875125062525025010011,10000030932170455102166,10000000000000000000000
1011375125062525025010011,10000030778870176254466,10000000000000000000000
1013875125062525025010011,10000030626706717882015,10000000000000000000000
1016375125062525025010011,10000030475668867358393,10000000000000000000000
1018875125062525025010011,10000030325745549956856,10000000000000000000000
1021375125062525025010011,10000030176925826820170,10000000000000000000000
1023875125062525025010011,10000030029198892965209,10000000000000000000000
1026375125062525025010011,10000029882554075321684,10000000000000000000000
1028875125062525025010011,10000029736980830804287,10000000000000000000000
1031375125062525025010011,10000029592468744417638,10000000000000000000000
1033875125062525025010011,10000029449007527393392,10000000000000000000000
1036375125062525025010011,10000029306587015358862,10000000000000000000000
1038875125062525025010011,10000029165197166536585,10000000000000000000000
1041375125062525025010011,10000029024828059974201,10000000000000000000000
1043875125062525025010011,10000028885469893804089,10000000000000000000000
1046375125062525025010011,10000028747112983532168,10000000000000000000000
1048875125062525025010011,10000028609747760355336,10000000000000000000000
1051375125062525025010011,10000028473364769506959,10000000000000000000000
1053875125062525025010011,10000028337954668629911,10000000000000000000000
1056375125062525025010011,10000028203508226176633,10000000000000000000000
1058875125062525025010011,10000028070016319835695,10000000000000000000000
1061375125062525025010011,10000027937469934984347,10000000000000000000000
1063875125062525025010011,10000027805860163166613,10000000000000000000000
1066375125062525025010011,10000027675178200596393,10000000000000000000000
1068875125062525025010011,10000027545415346685146,10000000000000000000000
1071375125062525025010011,10000027416563002593672,10000000000000000000000
1073875125062525025010011,10000027288612669807544,10000000000000000000000
1076375125062525025010011,10000027161555948735776,10000000000000000000000
1078875125062525025010011,10000027035384537332244,10000000000000000000000
1081375125062525025010011,10000026910090229739491,10000000000000000000000
1083875125062525025010011,10000026785664914954477,10000000000000000000000
1086375125062525025010011,10000026662100575515857,10000000000000000000000
1088875125062525025010011,10000026539389286212421,10000000000000000000000
1091375125062525025010011,10000026417523212812285,10000000000000000000000
1093875125062525025010011,10000026296494610812461,10000000000000000000000
1096375125062525025010011,10000026176295824208425,10000000000000000000000
1098875125062525025010011,10000026056919284283334,10000000000000000000000
1101375125062525025010011,10000025938357508416524,10000000000000000000000
1103875125062525025010011,10000025820603098910930,10000000000000000000000
1106375125062525025010011,10000025703648741839107,10000000000000000000000
1108875125062525025010011,10000025587487205907502,10000000000000000000000
1111375125062525025010011,10000025472111341338639,10000000000000000000000
1113875125062525025010011,10000025357514078770923,10000000000000000000000
1116375125062525025010011,10000025243688428175710,10000000000000000000000
1118875125062525025010011,10000025130627477791376,10000000000000000000000
1121375125062525025010011,10000025018324393074024,10000000000000000000000
1123875125062525025010011,10000024906772415664611,10000000000000000000000
1126375125062525025010011,10000024795964862372111,10000000000000000000000
1128875125062525025010011,10000024685895124172513,10000000000000000000000
1131375125062525025010011,10000024576556665223316,10000000000000000000000
1133875125062525025010011,10000024467943021893276,10000000000000000000000
1136375125062525025010011,10000024360047801807125,10000000000000000000000
1138875125062525025010011,10000024252864682905001,10000000000000000000000
1141375125062525025010011,10000024146387412516332,10000000000000000000000
1143875125062525025010011,10000024040609806447923,10000000000000000000000
1146375125062525025010011,10000023935525748085982,10000000000000000000000
1148875125062525025010011,10000023831129187511871,10000000000000000000000
1151375125062525025010011,10000023727414140631313,10000000000000000000000
1153875125062525025010011,10000023624374688316841,10000000000000000000000
1156375125062525025010011,10000023522004975563246,10000000000000000000000
1158875125062525025010011,10000023420299210655820,10000000000000000000000
1161375125062525025010011,10000023319251664351142,10000000000000000000000
1163875125062525025010011,10000023218856669070217,10000000000000000000000
1166375125062525025010011,10000023119108618103752,10000000000000000000000
1168875125062525025010011,10000023020001964829345,10000000000000000000000
1171375125062525025010011,10000022921531221940398,10000000000000000000000
1173875125062525025010011,10000022823690960686556,10000000000000000000000
1176375125062525025010011,10000022726475810125461,10000000000000000000000
1178875125062525025010011,10000022629880456385638,10000000000000000000000
1181375125062525025010011,10000022533899641940332,10000000000000000000000
1183875125062525025010011,10000022438528164892088,10000000000000000000000
1186375125062525025010011,10000022343760878267922,10000000000000000000000
1188875125062525025010011,10000022249592689324871,10000000000000000000000
1191375125062525025010011,10000022156018558865782,10000000000000000000000
1193875125062525025010011,10000022063033500565140,10000000000000000000000
1196375125062525025010011,10000021970632580304787,10000000000000000000000
1198875125062525025010011,10000021878810915519343,10000000000000000000000
1201375125062525025010011,10000021787563674551206,10000000000000000000000
1203875125062525025010011,10000021696886076014920,10000000000000000000000
1206375125062525025010011,10000021606773388170800,10000000000000000000000
1208875125062525025010011,10000021517220928307647,10000000000000000000000
1211375125062525025010011,10000021428224062134380,10000000000000000000000
1213875125062525025010011,10000021339778203180475,10000000000000000000000
1216375125062525025010011,10000021251878812205038,10000000000000000000000
1218875125062525025010011,10000021164521396614387,10000000000000000000000
1221375125062525025010011,10000021077701509887981,10000000000000000000000
1223875125062525025010011,10000020991414751012599,10000000000000000000000
1226375125062525025010011,10000020905656763924584,10000000000000000000000
1228875125062525025010011,10000020820423236960062,10000000000000000000000
1231375125062525025010011,10000020735709902312987,10000000000000000000000
1233875125062525025010011,10000020651512535500882,10000000000000000000000
1236375125062525025010011,10000020567826954838168,10000000000000000000000
1238875125062525025010011,10000020484649020916938,10000000000000000000000
1241375125062525025010011,10000020401974636095071,10000000000000000000000
1243875125062525025010011,10000020319799743991558,10000000000000000000000
1246375125062525025010011,10000020238120328988934,10000000000000000000000
1248875125062525025010011,10000020156932415742691,10000000000000000000000
1251375125062525025010011,10000020076232068697566,10000000000000000000000
1253875125062525025010011,10000019996015391610601,10000000000000000000000
1256375125062525025010011,10000019916278527080842,10000000000000000000000
1258875125062525025010011,10000019837017656085614,10000000000000000000000
1261375125062525025010011,10000019758228997523216,10000000000000000000000
1263875125062525025010011,10000019679908807761980,10000000000000000000000
1266375125062525025010011,10000019602053380195569,10000000000000000000000
1268875125062525025010011,10000019524659044804408,10000000000000000000000
1271375125062525025010011,10000019447722167723186,10000000000000000000000
1273875125062525025010011,10000019371239150814293,10000000000000000000000
1276375125062525025010011,10000019295206431247120,10000000000000000000000
1278875125062525025010011,10000019219620481083137,10000000000000000000000
1281375125062525025010011,10000019144477806866638,10000000000000000000000
1283875125062525025010011,10000019069774949221079,10000000000000000000000
1286375125062525025010011,10000018995508482450919,10000000000000000000000
1288875125062525025010011,10000018921675014148878,10000000000000000000000
1291375125062525025010011,10000018848271184808524,10000000000000000000000
1293875125062525025010011,10000018775293667442112,10000000000000000000000
1296375125062525025010011,10000018702739167203598,10000000000000000000000
1298875125062525025010011,10000018630604421016729,10000000000000000000000
1301375125062525025010011,10000018558886197208157,10000000000000000000000
1303875125062525025010011,10000018487581295145475,10000000000000000000000
1306375125062525025010011,10000018416686544880121,10000000000000000000000
1308875125062525025010011,10000018346198806795060,10000000000000000000000
1311375125062525025010011,10000018276114971257180,10000000000000000000000
1313875125062525025010011,10000018206431958274320,10000000000000000000000
1316375125062525025010011,10000018137146717156876,10000000000000000000000
1318875125062525025010011,10000018068256226183898,10000000000000000000000
1321375125062525025010011,10000017999757492273619,10000000000000000000000
1323875125062525025010011,10000017931647550658349,10000000000000000000000
1326375125062525025010011,10000017863923464563673,10000000000000000000000
1328875125062525025010011,10000017796582324891858,10000000000000000000000
1331375125062525025010011,10000017729621249909465,10000000000000000000000
1333875125062525025010011,10000017663037384939036,10000000000000000000000
1336375125062525025010011,10000017596827902054839,10000000000000000000000
1338875125062525025010011,10000017530989999782601,10000000000000000000000
1341375125062525025010011,10000017465520902803157,10000000000000000000000
