ether,sentEth,receivedEth
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,100000000000000000000000,25000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,1000000000000000000000000,250000000000000000000000
25000000000000000000,10000000000000000000000000,2500000000000000000000000
25000000000000000000,10000000000000000000000000,2500000000000000000000000
25000000000000000000,10000000000000000000000000,2500000000000000000000000
25000000000000000000,10000000000000000000000000,2500000000000000000000000
25000000000000000000,10000000000000000000000000,2500000000000000000000000
25000000000000000000,10000000000000000000000000,2500000000000000000000000
25000000000000000000,10000000000000000000000000,2500000000000000000000000
25000000000000000000,10000000000000000000000000,2500000000000000000000000
25000000000000000000,10000000000000000000000000,2500000000000000000000000
25000000000000000000,10000000000000000000000000,2500000000000000000000000
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,4,1
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000,250
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000,250000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000,250000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000,250000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000,250000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,1000000000000000000,250000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,10000000000000000000,2500000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,100000000000000000000,25000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,1000000000000000000000,250000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,10000000000000000000000,2500000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,100000000000000000000000,25000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,1000000000000000000000000,250000000000000000000000
250000000000000000000,10000000000000000000000000,2500000000000000000000000
250000000000000000000,10000000000000000000000000,2500000000000000000000000
250000000000000000000,10000000000000000000000000,2500000000000000000000000
250000000000000000000,10000000000000000000000000,2500000000000000000000000
250000000000000000000,10000000000000000000000000,2500000000000000000000000
250000000000000000000,10000000000000000000000000,2500000000000000000000000
250000000000000000000,10000000000000000000000000,2500000000000000000000000
250000000000000000000,10000000000000000000000000,2500000000000000000000000
250000000000000000000,10000000000000000000000000,2500000000000000000000000
250000000000000000000,10000000000000000000000000,2500000000000000000000000
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,4,1
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
2500000000000000000000,1000,250
