ether,burnedBToken,receivedEth
1063834556394759609,1000000000000000000,2506090719598564
1061328465699637794,1000000000000000000,2506090695121815
1058822375028992656,1000000000000000000,2506090670645138
1056316284382824122,1000000000000000000,2506090646168534
1053810193761132118,1000000000000000000,2506090621692004
1051304103163916573,1000000000000000000,2506090597215545
1048798012591177412,1000000000000000000,2506090572739161
1046291922042914564,1000000000000000000,2506090548262848
1043785831519127955,1000000000000000000,2506090523786609
1041279741019817512,1000000000000000000,2506090499310443
1038773650544983162,1000000000000000000,2506090474834350
1036267560094624833,1000000000000000000,2506090450358329
1033761469668742452,1000000000000000000,2506090425882381
1031255379267335945,1000000000000000000,2506090401406507
1028749288890405240,1000000000000000000,2506090376930705
1026243198537950263,1000000000000000000,2506090352454977
1023737108209970943,1000000000000000000,2506090327979320
1021231017906467206,1000000000000000000,2506090303503737
1018724927627438978,1000000000000000000,2506090279028228
1016218837372886188,1000000000000000000,2506090254552790
1013712747142808762,1000000000000000000,2506090230077426
1011206656937206628,1000000000000000000,2506090205602134
1008700566756079712,1000000000000000000,2506090181126916
1006194476599427942,1000000000000000000,2506090156651770
1003688386467251244,1000000000000000000,2506090132176698
1001182296359549546,1000000000000000000,2506090107701698
998676206276322775,1000000000000000000,2506090083226771
996170116217570858,1000000000000000000,2506090058751917
993664026183293722,1000000000000000000,2506090034277136
991157936173491294,1000000000000000000,2506090009802428
988651846188163501,1000000000000000000,2506089985327793
986145756227310270,1000000000000000000,2506089960853231
983639666290931529,1000000000000000000,2506089936378741
981133576379027205,1000000000000000000,2506089911904324
978627486491597224,1000000000000000000,2506089887429981
976121396628641514,1000000000000000000,2506089862955710
973615306790160001,1000000000000000000,2506089838481513
971109216976152614,1000000000000000000,2506089814007387
968603127186619279,1000000000000000000,2506089789533335
966097037421559922,1000000000000000000,2506089765059357
963590947680974472,1000000000000000000,2506089740585450
961084857964862855,1000000000000000000,2506089716111617
958578768273224999,1000000000000000000,2506089691637856
956072678606060830,1000000000000000000,2506089667164169
953566588963370276,1000000000000000000,2506089642690554
951060499345153263,1000000000000000000,2506089618217013
948554409751409719,1000000000000000000,2506089593743544
946048320182139571,1000000000000000000,2506089569270148
943542230637342747,1000000000000000000,2506089544796824
941036141117019172,1000000000000000000,2506089520323575
938530051621168774,1000000000000000000,2506089495850398
936023962149791481,1000000000000000000,2506089471377293
933517872702887219,1000000000000000000,2506089446904262
931011783280455916,1000000000000000000,2506089422431303
928505693882497498,1000000000000000000,2506089397958418
925999604509011893,1000000000000000000,2506089373485605
923493515159999028,1000000000000000000,2506089349012865
920987425835458830,1000000000000000000,2506089324540198
918481336535391225,1000000000000000000,2506089300067605
915975247259796142,1000000000000000000,2506089275595083
913469158008673507,1000000000000000000,2506089251122635
910963068782023248,1000000000000000000,2506089226650259
908456979579845291,1000000000000000000,2506089202177957
905950890402139563,1000000000000000000,2506089177705728
903444801248905992,1000000000000000000,2506089153233571
900938712120144505,1000000000000000000,2506089128761487
898432623015855029,1000000000000000000,2506089104289476
895926533936037491,1000000000000000000,2506089079817538
893420444880691818,1000000000000000000,2506089055345673
890914355849817937,1000000000000000000,2506089030873881
888408266843415775,1000000000000000000,2506089006402162
885902177861485260,1000000000000000000,2506088981930515
883396088904026318,1000000000000000000,2506088957458942
880889999971038877,1000000000000000000,2506088932987441
878383911062522863,1000000000000000000,2506088908516014
875877822178478205,1000000000000000000,2506088884044658
873371733318904828,1000000000000000000,2506088859573377
870865644483802661,1000000000000000000,2506088835102167
868359555673171629,1000000000000000000,2506088810631032
865853466887011661,1000000000000000000,2506088786159968
863347378125322683,1000000000000000000,2506088761688978
860841289388104623,1000000000000000000,2506088737218060
858335200675357408,1000000000000000000,2506088712747215
855829111987080964,1000000000000000000,2506088688276444
853323023323275219,1000000000000000000,2506088663805745
850816934683940099,1000000000000000000,2506088639335120
848310846069075533,1000000000000000000,2506088614864566
845804757478681447,1000000000000000000,2506088590394086
843298668912757769,1000000000000000000,2506088565923678
840792580371304425,1000000000000000000,2506088541453344
838286491854321342,1000000000000000000,2506088516983083
835780403361808448,1000000000000000000,2506088492512894
833274314893765669,1000000000000000000,2506088468042779
830768226450192934,1000000000000000000,2506088443572735
828262138031090168,1000000000000000000,2506088419102766
825756049636457300,1000000000000000000,2506088394632868
823249961266294255,1000000000000000000,2506088370163045
820743872920600962,1000000000000000000,2506088345693293
818237784599377348,1000000000000000000,2506088321223614
815731696302623339,1000000000000000000,2506088296754009
813225608030338862,1000000000000000000,2506088272284477
810719519782523846,1000000000000000000,2506088247815016
808213431559178216,1000000000000000000,2506088223345630
805707343360301900,1000000000000000000,2506088198876316
803201255185894825,1000000000000000000,2506088174407075
800695167035956919,1000000000000000000,2506088149937906
798189078910488108,1000000000000000000,2506088125468811
795682990809488319,1000000000000000000,2506088100999789
793176902732957480,1000000000000000000,2506088076530839
790670814680895518,1000000000000000000,2506088052061962
788164726653302360,1000000000000000000,2506088027593158
785658638650177932,1000000000000000000,2506088003124428
783152550671522163,1000000000000000000,2506087978655769
780646462717334979,1000000000000000000,2506087954187184
778140374787616307,1000000000000000000,2506087929718672
775634286882366074,1000000000000000000,2506087905250233
773128199001584208,1000000000000000000,2506087880781866
770622111145270636,1000000000000000000,2506087856313572
768116023313425284,1000000000000000000,2506087831845352
765609935506048081,1000000000000000000,2506087807377203
763103847723138952,1000000000000000000,2506087782909129
760597759964697826,1000000000000000000,2506087758441126
758091672230724629,1000000000000000000,2506087733973197
755585584521219288,1000000000000000000,2506087709505341
753079496836181731,1000000000000000000,2506087685037557
750573409175611884,1000000000000000000,2506087660569847
748067321539509675,1000000000000000000,2506087636102209
745561233927875031,1000000000000000000,2506087611634644
743055146340707879,1000000000000000000,2506087587167152
740549058778008147,1000000000000000000,2506087562699732
738042971239775760,1000000000000000000,2506087538232387
735536883726010647,1000000000000000000,2506087513765113
733030796236712735,1000000000000000000,2506087489297912
730524708771881950,1000000000000000000,2506087464830785
728018621331518219,1000000000000000000,2506087440363731
725512533915621471,1000000000000000000,2506087415896748
723006446524191632,1000000000000000000,2506087391429839
720500359157228629,1000000000000000000,2506087366963003
717994271814732389,1000000000000000000,2506087342496240
715488184496702840,1000000000000000000,2506087318029549
712982097203139908,1000000000000000000,2506087293562932
710476009934043520,1000000000000000000,2506087269096388
707969922689413605,1000000000000000000,2506087244629915
705463835469250088,1000000000000000000,2506087220163517
702957748273552898,1000000000000000000,2506087195697190
700451661102321961,1000000000000000000,2506087171230937
697945573955557203,1000000000000000000,2506087146764758
695439486833258554,1000000000000000000,2506087122298649
692933399735425939,1000000000000000000,2506087097832615
690427312662059285,1000000000000000000,2506087073366654
687921225613158521,1000000000000000000,2506087048900764
685415138588723572,1000000000000000000,2506087024434949
682909051588754367,1000000000000000000,2506086999969205
680402964613250831,1000000000000000000,2506086975503536
677896877662212894,1000000000000000000,2506086951037937
675390790735640480,1000000000000000000,2506086926572414
672884703833533518,1000000000000000000,2506086902106962
670378616955891935,1000000000000000000,2506086877641583
667872530102715658,1000000000000000000,2506086853176277
665366443274004614,1000000000000000000,2506086828711044
662860356469758729,1000000000000000000,2506086804245885
660354269689977933,1000000000000000000,2506086779780796
657848182934662150,1000000000000000000,2506086755315783
655342096203811309,1000000000000000000,2506086730850841
652836009497425337,1000000000000000000,2506086706385972
650329922815504161,1000000000000000000,2506086681921176
647823836158047707,1000000000000000000,2506086657456454
645317749525055904,1000000000000000000,2506086632991803
642811662916528678,1000000000000000000,2506086608527226
640305576332465956,1000000000000000000,2506086584062722
637799489772867666,1000000000000000000,2506086559598290
635293403237733734,1000000000000000000,2506086535133932
632787316727064088,1000000000000000000,2506086510669646
630281230240858655,1000000000000000000,2506086486205433
627775143779117362,1000000000000000000,2506086461741293
625269057341840136,1000000000000000000,2506086437277226
622762970929026905,1000000000000000000,2506086412813231
620256884540677595,1000000000000000000,2506086388349310
617750798176792133,1000000000000000000,2506086363885462
615244711837370448,1000000000000000000,2506086339421685
612738625522412465,1000000000000000000,2506086314957983
610232539231918112,1000000000000000000,2506086290494353
607726452965887316,1000000000000000000,2506086266030796
605220366724320005,1000000000000000000,2506086241567311
602714280507216105,1000000000000000000,2506086217103900
600208194314575543,1000000000000000000,2506086192640562
597702108146398248,1000000000000000000,2506086168177295
595196022002684145,1000000000000000000,2506086143714103
592689935883433162,1000000000000000000,2506086119250983
590183849788645226,1000000000000000000,2506086094787936
587677763718320265,1000000000000000000,2506086070324961
585171677672458205,1000000000000000000,2506086045862060
582665591651058973,1000000000000000000,2506086021399232
580159505654122498,1000000000000000000,2506085996936475
577653419681648705,1000000000000000000,2506085972473793
575147333733637522,1000000000000000000,2506085948011183
572641247810088876,1000000000000000000,2506085923548646
570135161911002694,1000000000000000000,2506085899086182
567629076036378904,1000000000000000000,2506085874623790
565122990186217433,1000000000000000000,2506085850161471
562616904360518207,1000000000000000000,2506085825699226
560110818559281154,1000000000000000000,2506085801237053
557604732782506201,1000000000000000000,2506085776774953
555098647030193275,1000000000000000000,2506085752312926
552592561302342304,1000000000000000000,2506085727850971
550086475598953214,1000000000000000000,2506085703389090
547580389920025932,1000000000000000000,2506085678927282
545074304265560386,1000000000000000000,2506085654465546
542568218635556503,1000000000000000000,2506085630003883
540062133030014211,1000000000000000000,2506085605542292
537556047448933435,1000000000000000000,2506085581080776
535049961892314104,1000000000000000000,2506085556619331
532543876360156144,1000000000000000000,2506085532157960
530037790852459483,1000000000000000000,2506085507696661
527531705369224047,1000000000000000000,2506085483235436
525025619910449764,1000000000000000000,2506085458774283
522519534476136562,1000000000000000000,2506085434313202
520013449066284367,1000000000000000000,2506085409852195
517507363680893106,1000000000000000000,2506085385391261
515001278319962706,1000000000000000000,2506085360930400
512495192983493096,1000000000000000000,2506085336469610
509989107671484201,1000000000000000000,2506085312008895
507483022383935949,1000000000000000000,2506085287548252
504976937120848267,1000000000000000000,2506085263087682
502470851882221083,1000000000000000000,2506085238627184
499964766668054323,1000000000000000000,2506085214166760
497458681478347914,1000000000000000000,2506085189706409
494952596313101784,1000000000000000000,2506085165246130
492446511172315860,1000000000000000000,2506085140785924
489940426055990070,1000000000000000000,2506085116325790
487434340964124339,1000000000000000000,2506085091865731
484928255896718596,1000000000000000000,2506085067405743
482422170853772767,1000000000000000000,2506085042945829
479916085835286780,1000000000000000000,2506085018485987
477410000841260561,1000000000000000000,2506084994026219
474903915871694039,1000000000000000000,2506084969566522
472397830926587140,1000000000000000000,2506084945106899
469891746005939791,1000000000000000000,2506084920647349
467385661109751919,1000000000000000000,2506084896187872
464879576238023452,1000000000000000000,2506084871728467
462373491390754317,1000000000000000000,2506084847269135
459867406567944441,1000000000000000000,2506084822809876
457361321769593751,1000000000000000000,2506084798350690
454855236995702174,1000000000000000000,2506084773891577
452349152246269637,1000000000000000000,2506084749432537
449843067521296068,1000000000000000000,2506084724973569
447336982820781394,1000000000000000000,2506084700514674
444830898144725541,1000000000000000000,2506084676055853
442324813493128437,1000000000000000000,2506084651597104
439818728865990010,1000000000000000000,2506084627138427
437312644263310186,1000000000000000000,2506084602679824
434806559685088892,1000000000000000000,2506084578221294
432300475131326056,1000000000000000000,2506084553762836
429794390602021605,1000000000000000000,2506084529304451
427288306097175466,1000000000000000000,2506084504846139
424782221616787566,1000000000000000000,2506084480387900
422276137160857832,1000000000000000000,2506084455929734
419770052729386192,1000000000000000000,2506084431471640
417263968322372572,1000000000000000000,2506084407013620
414757883939816901,1000000000000000000,2506084382555671
412251799581719104,1000000000000000000,2506084358097797
409745715248079109,1000000000000000000,2506084333639995
407239630938896843,1000000000000000000,2506084309182266
404733546654172234,1000000000000000000,2506084284724609
402227462393905208,1000000000000000000,2506084260267026
399721378158095693,1000000000000000000,2506084235809515
397215293946743617,1000000000000000000,2506084211352076
394709209759848905,1000000000000000000,2506084186894712
392203125597411485,1000000000000000000,2506084162437420
389697041459431285,1000000000000000000,2506084137980200
387190957345908231,1000000000000000000,2506084113523054
384684873256842251,1000000000000000000,2506084089065980
382178789192233272,1000000000000000000,2506084064608979
379672705152081222,1000000000000000000,2506084040152050
377166621136386026,1000000000000000000,2506084015695196
374660537145147613,1000000000000000000,2506083991238413
372154453178365909,1000000000000000000,2506083966781704
369648369236040842,1000000000000000000,2506083942325067
367142285318172339,1000000000000000000,2506083917868503
364636201424760327,1000000000000000000,2506083893412012
362130117555804733,1000000000000000000,2506083868955594
359624033711305485,1000000000000000000,2506083844499248
357117949891262509,1000000000000000000,2506083820042976
354611866095675733,1000000000000000000,2506083795586776
352105782324545084,1000000000000000000,2506083771130649
349599698577870489,1000000000000000000,2506083746674595
347093614855651876,1000000000000000000,2506083722218613
344587531157889170,1000000000000000000,2506083697762706
342081447484582301,1000000000000000000,2506083673306869
339575363835731194,1000000000000000000,2506083648851107
337069280211335777,1000000000000000000,2506083624395417
334563196611395977,1000000000000000000,2506083599939800
332057113035911721,1000000000000000000,2506083575484256
329551029484882937,1000000000000000000,2506083551028784
327044945958309552,1000000000000000000,2506083526573385
324538862456191492,1000000000000000000,2506083502118060
322032778978528685,1000000000000000000,2506083477662807
319526695525321059,1000000000000000000,2506083453207626
317020612096568539,1000000000000000000,2506083428752520
314514528692271055,1000000000000000000,2506083404297484
312008445312428532,1000000000000000000,2506083379842523
309502361957040897,1000000000000000000,2506083355387635
306996278626108079,1000000000000000000,2506083330932818
304490195319630004,1000000000000000000,2506083306478075
301984112037606599,1000000000000000000,2506083282023405
299478028780037792,1000000000000000000,2506083257568807
296971945546923510,1000000000000000000,2506083233114282
294465862338263679,1000000000000000000,2506083208659831
291959779154058227,1000000000000000000,2506083184205452
289453695994307082,1000000000000000000,2506083159751145
286947612859010170,1000000000000000000,2506083135296912
284441529748167419,1000000000000000000,2506083110842751
281935446661778756,1000000000000000000,2506083086388663
279429363599844107,1000000000000000000,2506083061934649
276923280562363401,1000000000000000000,2506083037480706
274417197549336564,1000000000000000000,2506083013026837
271911114560763523,1000000000000000000,2506082988573041
269405031596644206,1000000000000000000,2506082964119317
266898948656978540,1000000000000000000,2506082939665666
264392865741766452,1000000000000000000,2506082915212088
261886782851007869,1000000000000000000,2506082890758583
259380699984702719,1000000000000000000,2506082866305150
256874617142850928,1000000000000000000,2506082841851791
254368534325452424,1000000000000000000,2506082817398504
251862451532507133,1000000000000000000,2506082792945291
249356368764014984,1000000000000000000,2506082768492149
246850286019975903,1000000000000000000,2506082744039081
244344203300389818,1000000000000000000,2506082719586085
241838120605256655,1000000000000000000,2506082695133163
239332037934576342,1000000000000000000,2506082670680313
236825955288348806,1000000000000000000,2506082646227536
234319872666573975,1000000000000000000,2506082621774831
231813790069251774,1000000000000000000,2506082597322201
229307707496382133,1000000000000000000,2506082572869641
226801624947964976,1000000000000000000,2506082548417157
224295542424000233,1000000000000000000,2506082523964743
221789459924487830,1000000000000000000,2506082499512403
219283377449427695,1000000000000000000,2506082475060135
216777294998819754,1000000000000000000,2506082450607941
214271212572663934,1000000000000000000,2506082426155820
211765130170960163,1000000000000000000,2506082401703771
209259047793708369,1000000000000000000,2506082377251794
206752965440908477,1000000000000000000,2506082352799892
204246883112560417,1000000000000000000,2506082328348060
201740800808664113,1000000000000000000,2506082303896304
199234718529219495,1000000000000000000,2506082279444618
196728636274226488,1000000000000000000,2506082254993007
194222554043685021,1000000000000000000,2506082230541467
191716471837595019,1000000000000000000,2506082206090002
189210389655956412,1000000000000000000,2506082181638607
186704307498769125,1000000000000000000,2506082157187287
184198225366033086,1000000000000000000,2506082132736039
181692143257748222,1000000000000000000,2506082108284864
179186061173914461,1000000000000000000,2506082083833761
176679979114531729,1000000000000000000,2506082059382732
174173897079599953,1000000000000000000,2506082034931776
171667815069119062,1000000000000000000,2506082010480891
169161733083088981,1000000000000000000,2506081986030081
166655651121509639,1000000000000000000,2506081961579342
164149569184380962,1000000000000000000,2506081937128677
161643487271702878,1000000000000000000,2506081912678084
159137405383475314,1000000000000000000,2506081888227564
156631323519698197,1000000000000000000,2506081863777117
154125241680371453,1000000000000000000,2506081839326744
151619159865495012,1000000000000000000,2506081814876441
149113078075068799,1000000000000000000,2506081790426213
146606996309092741,1000000000000000000,2506081765976058
144100914567566767,1000000000000000000,2506081741525974
141594832850490803,1000000000000000000,2506081717075964
139088751157864776,1000000000000000000,2506081692626027
136582669489688613,1000000000000000000,2506081668176163
134076587845962243,1000000000000000000,2506081643726370
131570506226685591,1000000000000000000,2506081619276652
129064424631858586,1000000000000000000,2506081594827005
126558343061481154,1000000000000000000,2506081570377432
124052261515553222,1000000000000000000,2506081545927932
121546179994074718,1000000000000000000,2506081521478504
119040098497045569,1000000000000000000,2506081497029149
116534017024465702,1000000000000000000,2506081472579867
114027935576335045,1000000000000000000,2506081448130657
111521854152653523,1000000000000000000,2506081423681522
109015772753421066,1000000000000000000,2506081399232457
106509691378637600,1000000000000000000,2506081374783466
104003610028303051,1000000000000000000,2506081350334549
101497528702417348,1000000000000000000,2506081325885703
98991447400980418,1000000000000000000,2506081301436930
96485366123992187,1000000000000000000,2506081276988231
93979284871452583,1000000000000000000,2506081252539604
91473203643361533,1000000000000000000,2506081228091050
88967122439718964,1000000000000000000,2506081203642569
86461041260524804,1000000000000000000,2506081179194160
83954960105778980,1000000000000000000,2506081154745824
81448878975481419,1000000000000000000,2506081130297561
78942797869632047,1000000000000000000,2506081105849372
76436716788230793,1000000000000000000,2506081081401254
73930635731277583,1000000000000000000,2506081056953210
71424554698772346,1000000000000000000,2506081032505237
68918473690715007,1000000000000000000,2506081008057339
66412392707105494,1000000000000000000,2506080983609513
63906311747943734,1000000000000000000,2506080959161760
61400230813229655,1000000000000000000,2506080934714079
58894149902963184,1000000000000000000,2506080910266471
56388069017144247,1000000000000000000,2506080885818937
53881988155772773,1000000000000000000,2506080861371474
51375907318848688,1000000000000000000,2506080836924085
48869826506371920,1000000000000000000,2506080812476768
46363745718342395,1000000000000000000,2506080788029525
43857664954760041,1000000000000000000,2506080763582354
41351584215624785,1000000000000000000,2506080739135256
38845503500936555,1000000000000000000,2506080714688230
36339422810695277,1000000000000000000,2506080690241278
33833342144900879,1000000000000000000,2506080665794398
31327261503553288,1000000000000000000,2506080641347591
28821180886652431,1000000000000000000,2506080616900857
26315100294198236,1000000000000000000,2506080592454195
23809019726190629,1000000000000000000,2506080568007607
21302939182629538,1000000000000000000,2506080543561091
18796858663514890,1000000000000000000,2506080519114648
16290778168846612,1000000000000000000,2506080494668278
13784697698624631,1000000000000000000,2506080470221981
11278617252848876,1000000000000000000,2506080445775755
8772536831519272,1000000000000000000,2506080421329604
6266456434635747,1000000000000000000,2506080396883525
3760376062198228,1000000000000000000,2506080372437519
1254295714206643,1000000000000000000,2506080347991585
1251789633870886,1000000000000000,2506080335757
1249283553535154,1000000000000000,2506080335732
1246777473199447,1000000000000000,2506080335707
1244271392863764,1000000000000000,2506080335683
1241765312528105,1000000000000000,2506080335659
1239259232192471,1000000000000000,2506080335634
1236753151856861,1000000000000000,2506080335610
1234247071521276,1000000000000000,2506080335585
1231740991185715,1000000000000000,2506080335561
1229234910850179,1000000000000000,2506080335536
1226728830514667,1000000000000000,2506080335512
1224222750179179,1000000000000000,2506080335488
1221716669843716,1000000000000000,2506080335463
1219210589508277,1000000000000000,2506080335439
1216704509172863,1000000000000000,2506080335414
1214198428837473,1000000000000000,2506080335390
1211692348502108,1000000000000000,2506080335365
1209186268166767,1000000000000000,2506080335341
1206680187831451,1000000000000000,2506080335316
1204174107496159,1000000000000000,2506080335292
1201668027160891,1000000000000000,2506080335268
1199161946825648,1000000000000000,2506080335243
1196655866490430,1000000000000000,2506080335218
1194149786155236,1000000000000000,2506080335194
1191643705820066,1000000000000000,2506080335170
1189137625484921,1000000000000000,2506080335145
1186631545149800,1000000000000000,2506080335121
1184125464814703,1000000000000000,2506080335097
1181619384479631,1000000000000000,2506080335072
1179113304144584,1000000000000000,2506080335047
1176607223809561,1000000000000000,2506080335023
1174101143474562,1000000000000000,2506080334999
1171595063139588,1000000000000000,2506080334974
1169088982804638,1000000000000000,2506080334950
1166582902469713,1000000000000000,2506080334925
1164076822134812,1000000000000000,2506080334901
1161570741799936,1000000000000000,2506080334876
1159064661465084,1000000000000000,2506080334852
1156558581130257,1000000000000000,2506080334827
1154052500795454,1000000000000000,2506080334803
1151546420460675,1000000000000000,2506080334779
1149040340125921,1000000000000000,2506080334754
1146534259791191,1000000000000000,2506080334730
1144028179456486,1000000000000000,2506080334705
1141522099121805,1000000000000000,2506080334681
1139016018787149,1000000000000000,2506080334656
1136509938452517,1000000000000000,2506080334632
1134003858117909,1000000000000000,2506080334608
1131497777783326,1000000000000000,2506080334583
1128991697448768,1000000000000000,2506080334558
1126485617114234,1000000000000000,2506080334534
1123979536779724,1000000000000000,2506080334510
1121473456445239,1000000000000000,2506080334485
1118967376110778,1000000000000000,2506080334461
1116461295776342,1000000000000000,2506080334436
1113955215441930,1000000000000000,2506080334412
1111449135107542,1000000000000000,2506080334388
1108943054773179,1000000000000000,2506080334363
1106436974438841,1000000000000000,2506080334338
1103930894104527,1000000000000000,2506080334314
1101424813770237,1000000000000000,2506080334290
1098918733435972,1000000000000000,2506080334265
1096412653101731,1000000000000000,2506080334241
1093906572767515,1000000000000000,2506080334216
1091400492433323,1000000000000000,2506080334192
1088894412099155,1000000000000000,2506080334168
1086388331765012,1000000000000000,2506080334143
1083882251430894,1000000000000000,2506080334118
1081376171096800,1000000000000000,2506080334094
1078870090762730,1000000000000000,2506080334070
1076364010428685,1000000000000000,2506080334045
1073857930094664,1000000000000000,2506080334021
1071351849760668,1000000000000000,2506080333996
1068845769426696,1000000000000000,2506080333972
1066339689092748,1000000000000000,2506080333948
1063833608758825,1000000000000000,2506080333923
1061327528424927,1000000000000000,2506080333898
1058821448091053,1000000000000000,2506080333874
1056315367757203,1000000000000000,2506080333850
1053809287423378,1000000000000000,2506080333825
1051303207089577,1000000000000000,2506080333801
1048797126755801,1000000000000000,2506080333776
1046291046422049,1000000000000000,2506080333752
1043784966088322,1000000000000000,2506080333727
1041278885754619,1000000000000000,2506080333703
1038772805420940,1000000000000000,2506080333679
1036266725087286,1000000000000000,2506080333654
1033760644753656,1000000000000000,2506080333630
1031254564420051,1000000000000000,2506080333605
1028748484086471,1000000000000000,2506080333580
1026242403752914,1000000000000000,2506080333557
1023736323419382,1000000000000000,2506080333532
1021230243085875,1000000000000000,2506080333507
1018724162752392,1000000000000000,2506080333483
1016218082418934,1000000000000000,2506080333458
1013712002085499,1000000000000000,2506080333435
1011205921752090,1000000000000000,2506080333409
1008699841418705,1000000000000000,2506080333385
1006193761085344,1000000000000000,2506080333361
1003687680752008,1000000000000000,2506080333336
1001181600418696,1000000000000000,2506080333312
998675520085408,1000000000000000,2506080333288
996169439752145,1000000000000000,2506080333263
993663359418907,1000000000000000,2506080333238
991157279085693,1000000000000000,2506080333214
988651198752503,1000000000000000,2506080333190
986145118419338,1000000000000000,2506080333165
983639038086197,1000000000000000,2506080333141
981132957753081,1000000000000000,2506080333116
978626877419989,1000000000000000,2506080333092
976120797086922,1000000000000000,2506080333067
973614716753879,1000000000000000,2506080333043
971108636420861,1000000000000000,2506080333018
968602556087867,1000000000000000,2506080332994
966096475754897,1000000000000000,2506080332970
963590395421952,1000000000000000,2506080332945
961084315089031,1000000000000000,2506080332921
958578234756135,1000000000000000,2506080332896
956072154423263,1000000000000000,2506080332872
953566074090416,1000000000000000,2506080332847
951059993757593,1000000000000000,2506080332823
948553913424794,1000000000000000,2506080332799
946047833092020,1000000000000000,2506080332774
943541752759271,1000000000000000,2506080332749
941035672426546,1000000000000000,2506080332725
938529592093845,1000000000000000,2506080332701
936023511761169,1000000000000000,2506080332676
933517431428517,1000000000000000,2506080332652
931011351095889,1000000000000000,2506080332628
928505270763287,1000000000000000,2506080332602
925999190430708,1000000000000000,2506080332579
923493110098154,1000000000000000,2506080332554
920987029765625,1000000000000000,2506080332529
918480949433119,1000000000000000,2506080332506
915974869100639,1000000000000000,2506080332480
913468788768183,1000000000000000,2506080332456
910962708435751,1000000000000000,2506080332432
908456628103343,1000000000000000,2506080332408
905950547770960,1000000000000000,2506080332383
903444467438602,1000000000000000,2506080332358
900938387106268,1000000000000000,2506080332334
898432306773958,1000000000000000,2506080332310
895926226441673,1000000000000000,2506080332285
893420146109413,1000000000000000,2506080332260
890914065777177,1000000000000000,2506080332236
888407985444965,1000000000000000,2506080332212
885901905112777,1000000000000000,2506080332188
883395824780615,1000000000000000,2506080332162
880889744448476,1000000000000000,2506080332139
878383664116362,1000000000000000,2506080332114
875877583784273,1000000000000000,2506080332089
873371503452207,1000000000000000,2506080332066
870865423120167,1000000000000000,2506080332040
868359342788151,1000000000000000,2506080332016
865853262456159,1000000000000000,2506080331992
863347182124192,1000000000000000,2506080331967
860841101792249,1000000000000000,2506080331943
858335021460330,1000000000000000,2506080331919
855828941128436,1000000000000000,2506080331894
853322860796567,1000000000000000,2506080331869
850816780464722,1000000000000000,2506080331845
848310700132901,1000000000000000,2506080331821
845804619801105,1000000000000000,2506080331796
843298539469333,1000000000000000,2506080331772
840792459137586,1000000000000000,2506080331747
838286378805863,1000000000000000,2506080331723
835780298474165,1000000000000000,2506080331698
833274218142491,1000000000000000,2506080331674
830768137810841,1000000000000000,2506080331650
828262057479216,1000000000000000,2506080331625
825755977147615,1000000000000000,2506080331601
823249896816039,1000000000000000,2506080331576
820743816484487,1000000000000000,2506080331552
818237736152960,1000000000000000,2506080331527
815731655821457,1000000000000000,2506080331503
813225575489979,1000000000000000,2506080331478
810719495158525,1000000000000000,2506080331454
808213414827095,1000000000000000,2506080331430
805707334495690,1000000000000000,2506080331405
803201254164310,1000000000000000,2506080331380
800695173832954,1000000000000000,2506080331356
798189093501622,1000000000000000,2506080331332
795683013170315,1000000000000000,2506080331307
793176932839032,1000000000000000,2506080331283
790670852507773,1000000000000000,2506080331259
788164772176539,1000000000000000,2506080331234
785658691845330,1000000000000000,2506080331209
783152611514145,1000000000000000,2506080331185
780646531182984,1000000000000000,2506080331161
778140450851848,1000000000000000,2506080331136
775634370520737,1000000000000000,2506080331111
773128290189649,1000000000000000,2506080331088
770622209858586,1000000000000000,2506080331063
768116129527548,1000000000000000,2506080331038
765610049196534,1000000000000000,2506080331014
763103968865545,1000000000000000,2506080330989
760597888534580,1000000000000000,2506080330965
758091808203639,1000000000000000,2506080330941
755585727872723,1000000000000000,2506080330916
753079647541831,1000000000000000,2506080330892
750573567210964,1000000000000000,2506080330867
748067486880121,1000000000000000,2506080330843
745561406549303,1000000000000000,2506080330818
743055326218509,1000000000000000,2506080330794
740549245887739,1000000000000000,2506080330770
738043165556994,1000000000000000,2506080330745
735537085226274,1000000000000000,2506080330720
733031004895578,1000000000000000,2506080330696
730524924564906,1000000000000000,2506080330672
728018844234259,1000000000000000,2506080330647
725512763903636,1000000000000000,2506080330623
723006683573038,1000000000000000,2506080330598
720500603242464,1000000000000000,2506080330574
717994522911914,1000000000000000,2506080330550
715488442581389,1000000000000000,2506080330525
712982362250889,1000000000000000,2506080330500
710476281920413,1000000000000000,2506080330476
707970201589961,1000000000000000,2506080330452
705464121259534,1000000000000000,2506080330427
702958040929131,1000000000000000,2506080330403
700451960598753,1000000000000000,2506080330378
697945880268399,1000000000000000,2506080330354
695439799938069,1000000000000000,2506080330330
692933719607764,1000000000000000,2506080330305
690427639277484,1000000000000000,2506080330280
687921558947228,1000000000000000,2506080330256
685415478616996,1000000000000000,2506080330232
682909398286789,1000000000000000,2506080330207
680403317956606,1000000000000000,2506080330183
677897237626448,1000000000000000,2506080330158
675391157296314,1000000000000000,2506080330134
672885076966204,1000000000000000,2506080330110
670378996636119,1000000000000000,2506080330085
667872916306059,1000000000000000,2506080330060
665366835976023,1000000000000000,2506080330036
662860755646011,1000000000000000,2506080330012
660354675316024,1000000000000000,2506080329987
