ether,mintedBToken,sentEth
311375125062525025010011,2500330227438350004201,10000000000000000000000
313875125062525025010011,2500324924716811593999,10000000000000000000000
316375125062525025010011,2500319748702862563008,10000000000000000000000
318875125062525025010011,2500314695391529752986,10000000000000000000000
321375125062525025010011,2500309760934835852545,10000000000000000000000
323875125062525025010011,2500304941634471721762,10000000000000000000000
326375125062525025010011,2500300233934864653365,10000000000000000000000
328875125062525025010011,2500295634416618307860,10000000000000000000000
331375125062525025010011,2500291139790301719976,10000000000000000000000
333875125062525025010011,2500286746890566308371,10000000000000000000000
336375125062525025010011,2500282452670571240456,10000000000000000000000
338875125062525025010011,2500278254196698818317,10000000000000000000000
341375125062525025010011,2500274148643542769154,10000000000000000000000
343875125062525025010011,2500270133289153451662,10000000000000000000000
346375125062525025010011,2500266205510525036053,10000000000000000000000
348875125062525025010011,2500262362779310685954,10000000000000000000000
351375125062525025010011,2500258602657752671527,10000000000000000000000
353875125062525025010011,2500254922794815180132,10000000000000000000000
356375125062525025010011,2500251320922508368676,10000000000000000000000
358875125062525025010011,2500247794852392925055,10000000000000000000000
361375125062525025010011,2500244342472255079017,10000000000000000000000
363875125062525025010011,2500240961742942629067,10000000000000000000000
366375125062525025010011,2500237650695353135377,10000000000000000000000
368875125062525025010011,2500234407427565972143,10000000000000000000000
371375125062525025010011,2500231230102110439501,10000000000000000000000
373875125062525025010011,2500228116943362607704,10000000000000000000000
376375125062525025010011,2500225066235064007153,10000000000000000000000
378875125062525025010011,2500222076317955689641,10000000000000000000000
381375125062525025010011,2500219145587521570587,10000000000000000000000
383875125062525025010011,2500216272491835321399,10000000000000000000000
386375125062525025010011,2500213455529505416984,10000000000000000000000
388875125062525025010011,2500210693247713257585,10000000000000000000000
391375125062525025010011,2500207984240339578115,10000000000000000000000
393875125062525025010011,2500205327146174633329,10000000000000000000000
396375125062525025010011,2500202720647207904938,10000000000000000000000
398875125062525025010011,2500200163466993318169,10000000000000000000000
401375125062525025010011,2500197654369086181713,10000000000000000000000
403875125062525025010011,2500195192155548277133,10000000000000000000000
406375125062525025010011,2500192775665517723002,10000000000000000000000
408875125062525025010011,2500190403773840425813,10000000000000000000000
411375125062525025010011,2500188075389760105199,10000000000000000000000
413875125062525025010011,2500185789455664045707,10000000000000000000000
416375125062525025010011,2500183544945881882246,10000000000000000000000
418875125062525025010011,2500181340865534871779,10000000000000000000000
421375125062525025010011,2500179176249433240730,10000000000000000000000
423875125062525025010011,2500177050161019326242,10000000000000000000000
426375125062525025010011,2500174961691354350585,10000000000000000000000
428875125062525025010011,2500172909958146781976,10000000000000000000000
431375125062525025010011,2500170894104820342556,10000000000000000000000
433875125062525025010011,2500168913299619825266,10000000000000000000000
436375125062525025010011,2500166966734752976860,10000000000000000000000
438875125062525025010011,2500165053625566794010,10000000000000000000000
441375125062525025010011,2500163173209756664300,10000000000000000000000
443875125062525025010011,2500161324746606863784,10000000000000000000000
446375125062525025010011,2500159507516260998294,10000000000000000000000
448875125062525025010011,2500157720819021046817,10000000000000000000000
451375125062525025010011,2500155963974673732578,10000000000000000000000
453875125062525025010011,2500154236321843010970,10000000000000000000000
456375125062525025010011,2500152537217367523474,10000000000000000000000
458875125062525025010011,2500150866035701923491,10000000000000000000000
461375125062525025010011,2500149222168341033624,10000000000000000000000
463875125062525025010011,2500147605023265844695,10000000000000000000000
466375125062525025010011,2500146014024410414804,10000000000000000000000
468875125062525025010011,2500144448611148772139,10000000000000000000000
471375125062525025010011,2500142908237800968288,10000000000000000000000
473875125062525025010011,2500141392373157469497,10000000000000000000000
476375125062525025010011,2500139900500021111947,10000000000000000000000
478875125062525025010011,2500138432114765883614,10000000000000000000000
481375125062525025010011,2500136986726911829983,10000000000000000000000
483875125062525025010011,2500135563858715413707,10000000000000000000000
486375125062525025010011,2500134163044774689433,10000000000000000000000
488875125062525025010011,2500132783831648684617,10000000000000000000000
491375125062525025010011,2500131425777490405143,10000000000000000000000
493875125062525025010011,2500130088451692911176,10000000000000000000000
496375125062525025010011,2500128771434547933999,10000000000000000000000
498875125062525025010011,2500127474316916528472,10000000000000000000000
501375125062525025010011,2500126196699911278657,10000000000000000000000
503875125062525025010011,2500124938194589595720,10000000000000000000000
506375125062525025010011,2500123698421657667841,10000000000000000000000
508875125062525025010011,2500122477011184641417,10000000000000000000000
511375125062525025010011,2500121273602326631436,10000000000000000000000
513875125062525025010011,2500120087843060176619,10000000000000000000000
516375125062525025010011,2500118919389924771721,10000000000000000000000
518875125062525025010011,2500117767907774125429,10000000000000000000000
521375125062525025010011,2500116633069535807531,10000000000000000000000
523875125062525025010011,2500115514555978963538,10000000000000000000000
526375125062525025010011,2500114412055489788768,10000000000000000000000
528875125062525025010011,2500113325263854467078,10000000000000000000000
531375125062525025010011,2500112253884049291942,10000000000000000000000
533875125062525025010011,2500111197626037699545,10000000000000000000000
536375125062525025010011,2500110156206573954995,10000000000000000000000
538875125062525025010011,2500109129349013243504,10000000000000000000000
541375125062525025010011,2500108116783127928897,10000000000000000000000
543875125062525025010011,2500107118244929751562,10000000000000000000000
546375125062525025010011,2500106133476497747438,10000000000000000000000
548875125062525025010011,2500105162225811678643,10000000000000000000000
551375125062525025010011,2500104204246590774881,10000000000000000000000
553875125062525025010011,2500103259298137593011,10000000000000000000000
556375125062525025010011,2500102327145186809957,10000000000000000000000
558875125062525025010011,2500101407557758771616,10000000000000000000000
561375125062525025010011,2500100500311017627575,10000000000000000000000
563875125062525025010011,2500099605185133888256,10000000000000000000000
566375125062525025010011,2500098721965151247625,10000000000000000000000
568875125062525025010011,2500097850440857520850,10000000000000000000000
571375125062525025010011,2500096990406659552218,10000000000000000000000
573875125062525025010011,2500096141661461954372,10000000000000000000000
576375125062525025010011,2500095304008549545307,10000000000000000000000
578875125062525025010011,2500094477255473354839,10000000000000000000000
581375125062525025010011,2500093661213940077211,10000000000000000000000
583875125062525025010011,2500092855699704851299,10000000000000000000000
586375125062525025010011,2500092060532467254410,10000000000000000000000
588875125062525025010011,2500091275535770400087,10000000000000000000000
591375125062525025010011,2500090500536903034489,10000000000000000000000
593875125062525025010011,2500089735366804529939,10000000000000000000000
596375125062525025010011,2500088979859972678064,10000000000000000000000
598875125062525025010011,2500088233854374188654,10000000000000000000000
601375125062525025010011,2500087497191357803866,10000000000000000000000
603875125062525025010011,2500086769715569940806,10000000000000000000000
606375125062525025010011,2500086051274872778739,10000000000000000000000
608875125062525025010011,2500085341720264710312,10000000000000000000000
611375125062525025010011,2500084640905803079113,10000000000000000000000
613875125062525025010011,2500083948688529128807,10000000000000000000000
616375125062525025010011,2500083264928395091766,10000000000000000000000
618875125062525025010011,2500082589488193347779,10000000000000000000000
621375125062525025010011,2500081922233487585965,10000000000000000000000
623875125062525025010011,2500081263032545905373,10000000000000000000000
626375125062525025010011,2500080611756275792161,10000000000000000000000
628875125062525025010011,2500079968278160913401,10000000000000000000000
631375125062525025010011,2500079332474199669765,10000000000000000000000
633875125062525025010011,2500078704222845451344,10000000000000000000000
636375125062525025010011,2500078083404948542902,10000000000000000000000
638875125062525025010011,2500077469903699626689,10000000000000000000000
641375125062525025010011,2500076863604574832826,10000000000000000000000
643875125062525025010011,2500076264395282288997,10000000000000000000000
646375125062525025010011,2500075672165710122865,10000000000000000000000
648875125062525025010011,2500075086807875872295,10000000000000000000000
651375125062525025010011,2500074508215877259941,10000000000000000000000
653875125062525025010011,2500073936285844290360,10000000000000000000000
656375125062525025010011,2500073370915892629159,10000000000000000000000
658875125062525025010011,2500072812006078225133,10000000000000000000000
661375125062525025010011,2500072259458353137658,10000000000000000000000
663875125062525025010011,2500071713176522532884,10000000000000000000000
666375125062525025010011,2500071173066202813542,10000000000000000000000
668875125062525025010011,2500070639034780848298,10000000000000000000000
671375125062525025010011,2500070110991374267824,10000000000000000000000
673875125062525025010011,2500069588846792795776,10000000000000000000000
676375125062525025010011,2500069072513500583983,10000000000000000000000
678875125062525025010011,2500068561905579522135,10000000000000000000000
681375125062525025010011,2500068056938693493275,10000000000000000000000
683875125062525025010011,2500067557530053547342,10000000000000000000000
686375125062525025010011,2500067063598383965881,10000000000000000000000
688875125062525025010011,2500066575063889191991,10000000000000000000000
691375125062525025010011,2500066091848221600379,10000000000000000000000
693875125062525025010011,2500065613874450083194,10000000000000000000000
696375125062525025010011,2500065141067029428173,10000000000000000000000
698875125062525025010011,2500064673351770466294,10000000000000000000000
701375125062525025010011,2500064210655810966957,10000000000000000000000
703875125062525025010011,2500063752907587259348,10000000000000000000000
706375125062525025010011,2500063300036806559362,10000000000000000000000
708875125062525025010011,2500062851974419982119,10000000000000000000000
711375125062525025010011,2500062408652596220710,10000000000000000000000
713875125062525025010011,2500061970004695872449,10000000000000000000000
716375125062525025010011,2500061535965246394512,10000000000000000000000
718875125062525025010011,2500061106469917671343,10000000000000000000000
721375125062525025010011,2500060681455498176873,10000000000000000000000
723875125062525025010011,2500060260859871714986,10000000000000000000000
726375125062525025010011,2500059844621994722331,10000000000000000000000
728875125062525025010011,2500059432681874117930,10000000000000000000000
731375125062525025010011,2500059024980545684624,10000000000000000000000
733875125062525025010011,2500058621460052967800,10000000000000000000000
736375125062525025010011,2500058222063426677278,10000000000000000000000
738875125062525025010011,2500057826734664578745,10000000000000000000000
741375125062525025010011,2500057435418711861423,10000000000000000000000
743875125062525025010011,2500057048061441969174,10000000000000000000000
746375125062525025010011,2500056664609637882551,10000000000000000000000
748875125062525025010011,2500056285010973839725,10000000000000000000000
751375125062525025010011,2500055909213997484568,10000000000000000000000
753875125062525025010011,2500055537168112430515,10000000000000000000000
756375125062525025010011,2500055168823561229172,10000000000000000000000
758875125062525025010011,2500054804131408732987,10000000000000000000000
761375125062525025010011,2500054443043525841573,10000000000000000000000
763875125062525025010011,2500054085512573621619,10000000000000000000000
766375125062525025010011,2500053731491987790613,10000000000000000000000
768875125062525025010011,2500053380935963554874,10000000000000000000000
771375125062525025010011,2500053033799440792659,10000000000000000000000
773875125062525025010011,2500052690038089573457,10000000000000000000000
776375125062525025010011,2500052349608296004693,10000000000000000000000
778875125062525025010011,2500052012467148397502,10000000000000000000000
781375125062525025010011,2500051678572423743299,10000000000000000000000
783875125062525025010011,2500051347882574493249,10000000000000000000000
786375125062525025010011,2500051020356715632870,10000000000000000000000
788875125062525025010011,2500050695954612044289,10000000000000000000000
791375125062525025010011,2500050374636666148834,10000000000000000000000
793875125062525025010011,2500050056363905822908,10000000000000000000000
796375125062525025010011,2500049741097972580223,10000000000000000000000
798875125062525025010011,2500049428801110013742,10000000000000000000000
801375125062525025010011,2500049119436152490794,10000000000000000000000
803875125062525025010011,2500048812966514095070,10000000000000000000000
806375125062525025010011,2500048509356177809346,10000000000000000000000
808875125062525025010011,2500048208569684932950,10000000000000000000000
811375125062525025010011,2500047910572124728204,10000000000000000000000
813875125062525025010011,2500047615329124290153,10000000000000000000000
816375125062525025010011,2500047322806838634127,10000000000000000000000
818875125062525025010011,2500047032971940995796,10000000000000000000000
821375125062525025010011,2500046745791613338492,10000000000000000000000
823875125062525025010011,2500046461233537062817,10000000000000000000000
826375125062525025010011,2500046179265883913559,10000000000000000000000
828875125062525025010011,2500045899857307079185,10000000000000000000000
831375125062525025010011,2500045622976932479246,10000000000000000000000
833875125062525025010011,2500045348594350235178,10000000000000000000000
836375125062525025010011,2500045076679606320099,10000000000000000000000
838875125062525025010011,2500044807203194383324,10000000000000000000000
841375125062525025010011,2500044540136047745429,10000000000000000000000
843875125062525025010011,2500044275449531559816,10000000000000000000000
846375125062525025010011,2500044013115435136819,10000000000000000000000
848875125062525025010011,2500043753105964426534,10000000000000000000000
851375125062525025010011,2500043495393734656607,10000000000000000000000
853875125062525025010011,2500043239951763121360,10000000000000000000000
856375125062525025010011,2500042986753462118693,10000000000000000000000
858875125062525025010011,2500042735772632031338,10000000000000000000000
861375125062525025010011,2500042486983454549064,10000000000000000000000
863875125062525025010011,2500042240360486028592,10000000000000000000000
866375125062525025010011,2500041995878650988034,10000000000000000000000
868875125062525025010011,2500041753513235732710,10000000000000000000000
871375125062525025010011,2500041513239882109377,10000000000000000000000
873875125062525025010011,2500041275034581385873,10000000000000000000000
876375125062525025010011,2500041038873668253335,10000000000000000000000
878875125062525025010011,2500040804733814948181,10000000000000000000000
881375125062525025010011,2500040572592025491135,10000000000000000000000
883875125062525025010011,2500040342425630040639,10000000000000000000000
886375125062525025010011,2500040114212279358057,10000000000000000000000
888875125062525025010011,2500039887929939382168,10000000000000000000000
891375125062525025010011,2500039663556885910457,10000000000000000000000
893875125062525025010011,2500039441071699384840,10000000000000000000000
896375125062525025010011,2500039220453259779466,10000000000000000000000
898875125062525025010011,2500039001680741588328,10000000000000000000000
901375125062525025010011,2500038784733608910458,10000000000000000000000
903875125062525025010011,2500038569591610630534,10000000000000000000000
906375125062525025010011,2500038356234775692816,10000000000000000000000
908875125062525025010011,2500038144643408466306,10000000000000000000000
911375125062525025010011,2500037934798084199166,10000000000000000000000
913875125062525025010011,2500037726679644560422,10000000000000000000000
916375125062525025010011,2500037520269193267022,10000000000000000000000
918875125062525025010011,2500037315548091794424,10000000000000000000000
921375125062525025010011,2500037112497955168867,10000000000000000000000
923875125062525025010011,2500036911100647839559,10000000000000000000000
926375125062525025010011,2500036711338279629062,10000000000000000000000
928875125062525025010011,2500036513193201760163,10000000000000000000000
931375125062525025010011,2500036316648002957617,10000000000000000000000
933875125062525025010011,2500036121685505623125,10000000000000000000000
936375125062525025010011,2500035928288762081985,10000000000000000000000
938875125062525025010011,2500035736441050899903,10000000000000000000000
941375125062525025010011,2500035546125873268448,10000000000000000000000
943875125062525025010011,2500035357326949457700,10000000000000000000000
946375125062525025010011,2500035170028215334668,10000000000000000000000
948875125062525025010011,2500034984213818946099,10000000000000000000000
951375125062525025010011,2500034799868117164287,10000000000000000000000
953875125062525025010011,2500034616975672394606,10000000000000000000000
956375125062525025010011,2500034435521249343433,10000000000000000000000
958875125062525025010011,2500034255489811845206,10000000000000000000000
961375125062525025010011,2500034076866519747415,10000000000000000000000
963875125062525025010011,2500033899636725852262,10000000000000000000000
966375125062525025010011,2500033723785972913878,10000000000000000000000
968875125062525025010011,2500033549299990689903,10000000000000000000000
971375125062525025010011,2500033376164693046313,10000000000000000000000
973875125062525025010011,2500033204366175114427,10000000000000000000000
976375125062525025010011,2500033033890710498982,10000000000000000000000
978875125062525025010011,2500032864724748536257,10000000000000000000000
981375125062525025010011,2500032696854911601215,10000000000000000000000
983875125062525025010011,2500032530267992462666,10000000000000000000000
986375125062525025010011,2500032364950951685462,10000000000000000000000
988875125062525025010011,2500032200890915078803,10000000000000000000000
991375125062525025010011,2500032038075171189674,10000000000000000000000
993875125062525025010011,2500031876491168840555,10000000000000000000000
996375125062525025010011,2500031716126514710459,10000000000000000000000
998875125062525025010011,2500031556968970958487,10000000000000000000000
1001375125062525025010011,2500031399006452888981,10000000000000000000000
1003875125062525025010011,2500031242227026657520,10000000000000000000000
1006375125062525025010011,2500031086618907016872,10000000000000000000000
1008875125062525025010011,2500030932170455102166,10000000000000000000000
1011375125062525025010011,2500030778870176254466,10000000000000000000000
1013875125062525025010011,2500030626706717882015,10000000000000000000000
1016375125062525025010011,2500030475668867358393,10000000000000000000000
1018875125062525025010011,2500030325745549956856,10000000000000000000000
1021375125062525025010011,2500030176925826820170,10000000000000000000000
1023875125062525025010011,2500030029198892965209,10000000000000000000000
1026375125062525025010011,2500029882554075321684,10000000000000000000000
1028875125062525025010011,2500029736980830804287,10000000000000000000000
1031375125062525025010011,2500029592468744417638,10000000000000000000000
1033875125062525025010011,2500029449007527393392,10000000000000000000000
1036375125062525025010011,2500029306587015358862,10000000000000000000000
1038875125062525025010011,2500029165197166536585,10000000000000000000000
1041375125062525025010011,2500029024828059974201,10000000000000000000000
1043875125062525025010011,2500028885469893804089,10000000000000000000000
1046375125062525025010011,2500028747112983532168,10000000000000000000000
1048875125062525025010011,2500028609747760355336,10000000000000000000000
1051375125062525025010011,2500028473364769506959,10000000000000000000000
1053875125062525025010011,2500028337954668629911,10000000000000000000000
1056375125062525025010011,2500028203508226176633,10000000000000000000000
1058875125062525025010011,2500028070016319835695,10000000000000000000000
1061375125062525025010011,2500027937469934984347,10000000000000000000000
1063875125062525025010011,2500027805860163166613,10000000000000000000000
1066375125062525025010011,2500027675178200596393,10000000000000000000000
1068875125062525025010011,2500027545415346685146,10000000000000000000000
1071375125062525025010011,2500027416563002593672,10000000000000000000000
1073875125062525025010011,2500027288612669807544,10000000000000000000000
1076375125062525025010011,2500027161555948735776,10000000000000000000000
1078875125062525025010011,2500027035384537332244,10000000000000000000000
1081375125062525025010011,2500026910090229739491,10000000000000000000000
1083875125062525025010011,2500026785664914954477,10000000000000000000000
1086375125062525025010011,2500026662100575515857,10000000000000000000000
1088875125062525025010011,2500026539389286212421,10000000000000000000000
1091375125062525025010011,2500026417523212812285,10000000000000000000000
1093875125062525025010011,2500026296494610812461,10000000000000000000000
1096375125062525025010011,2500026176295824208425,10000000000000000000000
1098875125062525025010011,2500026056919284283334,10000000000000000000000
1101375125062525025010011,2500025938357508416524,10000000000000000000000
1103875125062525025010011,2500025820603098910930,10000000000000000000000
1106375125062525025010011,2500025703648741839107,10000000000000000000000
1108875125062525025010011,2500025587487205907502,10000000000000000000000
1111375125062525025010011,2500025472111341338639,10000000000000000000000
1113875125062525025010011,2500025357514078770923,10000000000000000000000
1116375125062525025010011,2500025243688428175710,10000000000000000000000
1118875125062525025010011,2500025130627477791376,10000000000000000000000
1121375125062525025010011,2500025018324393074024,10000000000000000000000
1123875125062525025010011,2500024906772415664611,10000000000000000000000
1126375125062525025010011,2500024795964862372111,10000000000000000000000
1128875125062525025010011,2500024685895124172513,10000000000000000000000
1131375125062525025010011,2500024576556665223316,10000000000000000000000
1133875125062525025010011,2500024467943021893276,10000000000000000000000
1136375125062525025010011,2500024360047801807125,10000000000000000000000
1138875125062525025010011,2500024252864682905001,10000000000000000000000
1141375125062525025010011,2500024146387412516332,10000000000000000000000
1143875125062525025010011,2500024040609806447923,10000000000000000000000
1146375125062525025010011,2500023935525748085982,10000000000000000000000
1148875125062525025010011,2500023831129187511871,10000000000000000000000
1151375125062525025010011,2500023727414140631313,10000000000000000000000
1153875125062525025010011,2500023624374688316841,10000000000000000000000
1156375125062525025010011,2500023522004975563246,10000000000000000000000
1158875125062525025010011,2500023420299210655820,10000000000000000000000
1161375125062525025010011,2500023319251664351142,10000000000000000000000
1163875125062525025010011,2500023218856669070217,10000000000000000000000
1166375125062525025010011,2500023119108618103752,10000000000000000000000
1168875125062525025010011,2500023020001964829345,10000000000000000000000
1171375125062525025010011,2500022921531221940398,10000000000000000000000
1173875125062525025010011,2500022823690960686556,10000000000000000000000
1176375125062525025010011,2500022726475810125461,10000000000000000000000
1178875125062525025010011,2500022629880456385638,10000000000000000000000
1181375125062525025010011,2500022533899641940332,10000000000000000000000
1183875125062525025010011,2500022438528164892088,10000000000000000000000
1186375125062525025010011,2500022343760878267922,10000000000000000000000
1188875125062525025010011,2500022249592689324871,10000000000000000000000
1191375125062525025010011,2500022156018558865782,10000000000000000000000
1193875125062525025010011,2500022063033500565140,10000000000000000000000
1196375125062525025010011,2500021970632580304787,10000000000000000000000
1198875125062525025010011,2500021878810915519343,10000000000000000000000
1201375125062525025010011,2500021787563674551206,10000000000000000000000
1203875125062525025010011,2500021696886076014920,10000000000000000000000
1206375125062525025010011,2500021606773388170800,10000000000000000000000
1208875125062525025010011,2500021517220928307647,10000000000000000000000
1211375125062525025010011,2500021428224062134380,10000000000000000000000
1213875125062525025010011,2500021339778203180475,10000000000000000000000
1216375125062525025010011,2500021251878812205038,10000000000000000000000
1218875125062525025010011,2500021164521396614387,10000000000000000000000
1221375125062525025010011,2500021077701509887981,10000000000000000000000
1223875125062525025010011,2500020991414751012599,10000000000000000000000
1226375125062525025010011,2500020905656763924584,10000000000000000000000
1228875125062525025010011,2500020820423236960062,10000000000000000000000
1231375125062525025010011,2500020735709902312987,10000000000000000000000
1233875125062525025010011,2500020651512535500882,10000000000000000000000
1236375125062525025010011,2500020567826954838168,10000000000000000000000
1238875125062525025010011,2500020484649020916938,10000000000000000000000
1241375125062525025010011,2500020401974636095071,10000000000000000000000
1243875125062525025010011,2500020319799743991558,10000000000000000000000
1246375125062525025010011,2500020238120328988934,10000000000000000000000
1248875125062525025010011,2500020156932415742691,10000000000000000000000
1251375125062525025010011,2500020076232068697566,10000000000000000000000
1253875125062525025010011,2500019996015391610601,10000000000000000000000
1256375125062525025010011,2500019916278527080842,10000000000000000000000
1258875125062525025010011,2500019837017656085614,10000000000000000000000
1261375125062525025010011,2500019758228997523216,10000000000000000000000
1263875125062525025010011,2500019679908807761980,10000000000000000000000
1266375125062525025010011,2500019602053380195569,10000000000000000000000
1268875125062525025010011,2500019524659044804408,10000000000000000000000
1271375125062525025010011,2500019447722167723186,10000000000000000000000
1273875125062525025010011,2500019371239150814293,10000000000000000000000
1276375125062525025010011,2500019295206431247120,10000000000000000000000
1278875125062525025010011,2500019219620481083137,10000000000000000000000
1281375125062525025010011,2500019144477806866638,10000000000000000000000
1283875125062525025010011,2500019069774949221079,10000000000000000000000
1286375125062525025010011,2500018995508482450919,10000000000000000000000
1288875125062525025010011,2500018921675014148878,10000000000000000000000
1291375125062525025010011,2500018848271184808524,10000000000000000000000
1293875125062525025010011,2500018775293667442112,10000000000000000000000
1296375125062525025010011,2500018702739167203598,10000000000000000000000
1298875125062525025010011,2500018630604421016729,10000000000000000000000
1301375125062525025010011,2500018558886197208157,10000000000000000000000
1303875125062525025010011,2500018487581295145475,10000000000000000000000
1306375125062525025010011,2500018416686544880121,10000000000000000000000
1308875125062525025010011,2500018346198806795060,10000000000000000000000
1311375125062525025010011,2500018276114971257180,10000000000000000000000
1313875125062525025010011,2500018206431958274320,10000000000000000000000
1316375125062525025010011,2500018137146717156876,10000000000000000000000
1318875125062525025010011,2500018068256226183898,10000000000000000000000
1321375125062525025010011,2500017999757492273619,10000000000000000000000
1323875125062525025010011,2500017931647550658349,10000000000000000000000
1326375125062525025010011,2500017863923464563673,10000000000000000000000
1328875125062525025010011,2500017796582324891858,10000000000000000000000
1331375125062525025010011,2500017729621249909465,10000000000000000000000
1333875125062525025010011,2500017663037384939036,10000000000000000000000
1336375125062525025010011,2500017596827902054839,10000000000000000000000
1338875125062525025010011,2500017530989999782601,10000000000000000000000
1341375125062525025010011,2500017465520902803157,10000000000000000000000
1343875125062525025010011,2500017400417861659969,10000000000000000000000
1346375125062525025010011,2500017335678152470455,10000000000000000000000
1348875125062525025010011,2500017271299076641072,10000000000000000000000
1351375125062525025010011,2500017207277960586083,10000000000000000000000
1353875125062525025010011,2500017143612155449988,10000000000000000000000
1356375125062525025010011,2500017080299036833520,10000000000000000000000
1358875125062525025010011,2500017017336004523189,10000000000000000000000
1361375125062525025010011,2500016954720482224311,10000000000000000000000
1363875125062525025010011,2500016892449917297457,10000000000000000000000
1366375125062525025010011,2500016830521780498295,10000000000000000000000
1368875125062525025010011,2500016768933565720759,10000000000000000000000
1371375125062525025010011,2500016707682789743501,10000000000000000000000
1373875125062525025010011,2500016646766991979585,10000000000000000000000
1376375125062525025010011,2500016586183734229355,10000000000000000000000
1378875125062525025010011,2500016525930600436458,10000000000000000000000
1381375125062525025010011,2500016466005196446967,10000000000000000000000
1383875125062525025010011,2500016406405149771535,10000000000000000000000
1386375125062525025010011,2500016347128109350581,10000000000000000000000
1388875125062525025010011,2500016288171745322420,10000000000000000000000
1413875125062525025010011,25000159708041697608484,100000000000000000000000
1438875125062525025010011,25000154148629273800377,100000000000000000000000
1463875125062525025010011,25000148874534356481568,100000000000000000000000
1488875125062525025010011,25000143866561422208164,100000000000000000000000
1513875125062525025010011,25000139107102535015425,100000000000000000000000
1538875125062525025010011,25000134579982346447540,100000000000000000000000
1563875125062525025010011,25000130270320468088985,100000000000000000000000
1588875125062525025010011,25000126164409026384166,100000000000000000000000
1613875125062525025010011,25000122249603515356504,100000000000000000000000
1638875125062525025010011,25000118514225321939739,100000000000000000000000
1663875125062525025010011,25000114947474518746805,100000000000000000000000
1688875125062525025010011,25000111539351706583225,100000000000000000000000
1713875125062525025010011,25000108280587849105947,100000000000000000000000
1738875125062525025010011,25000105162581179072563,100000000000000000000000
1763875125062525025010011,25000102177340373218555,100000000000000000000000
1788875125062525025010011,25000099317433293935979,100000000000000000000000
1813875125062525025010011,25000096575940683104480,100000000000000000000000
1838875125062525025010011,25000093946414268734717,100000000000000000000000
1863875125062525025010011,25000091422838810278802,100000000000000000000000
1888875125062525025010011,25000088999597665016769,100000000000000000000000
1913875125062525025010011,25000086671441507085255,100000000000000000000000
1938875125062525025010011,25000084433459873525349,100000000000000000000000
1963875125062525025010011,25000082281055249080550,100000000000000000000000
1988875125062525025010011,25000080209919434128451,100000000000000000000000
2013875125062525025010011,25000078216011968723998,100000000000000000000000
2038875125062525025010011,25000076295540410815969,100000000000000000000000
2063875125062525025010011,25000074444942288739923,100000000000000000000000
2088875125062525025010011,25000072660868567491461,100000000000000000000000
2113875125062525025010011,25000070940168485386926,100000000000000000000000
2138875125062525025010011,25000069279875632820711,100000000000000000000000
2163875125062525025010011,25000067677195158183348,100000000000000000000000
2188875125062525025010011,25000066129491997832704,100000000000000000000000
2213875125062525025010011,25000064634280037501426,100000000000000000000000
2238875125062525025010011,25000063189212121841857,100000000000000000000000
2263875125062525025010011,25000061792070837097702,100000000000000000000000
2288875125062525025010011,25000060440759999273382,100000000000000000000000
2313875125062525025010011,25000059133296786755369,100000000000000000000000
2338875125062525025010011,25000057867804462218687,100000000000000000000000
2363875125062525025010011,25000056642505633908252,100000000000000000000000
2388875125062525025010011,25000055455716011090495,100000000000000000000000
2413875125062525025010011,25000054305838612688708,100000000000000000000000
2438875125062525025010011,25000053191358391900610,100000000000000000000000
2463875125062525025010011,25000052110837242997370,100000000000000000000000
2488875125062525025010011,25000051062909359561985,100000000000000000000000
2513875125062525025010011,25000050046276916179271,100000000000000000000000
2538875125062525025010011,25000049059706048072364,100000000000000000000000
2563875125062525025010011,25000048102023105421245,100000000000000000000000
2588875125062525025010011,25000047172111161122505,100000000000000000000000
2613875125062525025010011,25000046268906752579866,100000000000000000000000
2638875125062525025010011,25000045391396839771443,100000000000000000000000
2663875125062525025010011,25000044538615963340735,100000000000000000000000
2688875125062525025010011,25000043709643587819657,100000000000000000000000
2713875125062525025010011,25000042903601616327629,100000000000000000000000
2738875125062525025010011,25000042119652064213660,100000000000000000000000
2763875125062525025010011,25000041356994880129549,100000000000000000000000
2788875125062525025010011,25000040614865903951918,100000000000000000000000
2813875125062525025010011,25000039892534951817711,100000000000000000000000
2838875125062525025010011,25000039189304019310054,100000000000000000000000
2863875125062525025010011,25000038504505594536217,100000000000000000000000
2888875125062525025010011,25000037837501073483091,100000000000000000000000
2913875125062525025010011,25000037187679270624164,100000000000000000000000
2938875125062525025010011,25000036554455018290265,100000000000000000000000
2963875125062525025010011,25000035937267848809343,100000000000000000000000
2988875125062525025010011,25000035335580753872139,100000000000000000000000
3013875125062525025010011,25000034748879015994834,100000000000000000000000
3038875125062525025010011,25000034176669107329768,100000000000000000000000
3063875125062525025010011,25000033618477651424377,100000000000000000000000
3088875125062525025010011,25000033073850443849266,100000000000000000000000
3113875125062525025010011,25000032542351527911248,100000000000000000000000
3138875125062525025010011,25000032023562321938758,100000000000000000000000
3163875125062525025010011,25000031517080794876926,100000000000000000000000
3188875125062525025010011,25000031022520687160097,100000000000000000000000
3213875125062525025010011,25000030539510774041948,100000000000000000000000
3238875125062525025010011,25000030067694168759441,100000000000000000000000
3263875125062525025010011,25000029606727663087842,100000000000000000000000
3288875125062525025010011,25000029156281103011291,100000000000000000000000
3313875125062525025010011,25000028716036797388032,100000000000000000000000
